image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000162_00001_d_0000001,34,<50,1000,19,20,22,22,2,0,27,0,52,0,26,12,7,7,1,1
0000162_00401_d_0000001,45,<50,1000,27,29,29,29,0,0,41,0,88,0,39,23,5,5,1,1
0000162_00801_d_0000001,30,<50,1000,19,19,20,20,1,0,24,0,49,0,25,15,3,2,2,2
0000162_01058_d_0000001,57,50-100,1000,21,26,26,26,0,0,30,0,82,0,48,20,9,6,0,0
0000163_00001_d_0000001,69,50-100,1000,29,39,41,42,3,0,43,0,86,0,58,32,9,6,2,1
0000163_00359_d_0000001,54,50-100,1000,21,23,25,25,2,0,32,0,70,0,49,19,5,4,0,0
0000165_04325_d_0000105,29,<50,982,18,20,20,20,0,0,25,0,44,0,14,8,12,10,3,2
0000166_00558_d_0000118,71,50-100,1000,31,35,38,39,4,0,39,0,75,0,19,3,39,23,13,9
0000193_00000_d_0000103,63,50-100,1000,27,36,38,39,3,0,46,0,104,0,54,27,9,9,0,0
0000193_01497_d_0000111,87,50-100,1000,31,40,45,48,8,0,99,0,203,0,72,29,15,11,0,0
0000193_01705_d_0000112,134,100-150,1000,44,62,69,73,11,0,84,0,177,0,117,46,17,16,0,0
0000193_01876_d_0000113,107,100-150,1000,41,52,55,57,5,0,55,0,123,0,97,42,10,10,0,0
0000193_02029_d_0000114,93,50-100,1000,32,45,48,49,4,0,50,0,113,0,82,35,11,10,0,0
0000193_02212_d_0000115,78,50-100,1000,24,29,36,37,8,0,51,0,120,0,73,26,5,3,0,0
0000193_02416_d_0000116,50,50-100,1000,7,11,14,15,4,0,30,0,74,0,47,10,3,1,0,0
0000193_02606_d_0000117,49,<50,1000,15,21,23,23,2,0,27,0,61,0,48,21,1,0,0,0
0000193_02725_d_0000118,39,<50,1000,22,23,24,24,1,0,36,0,72,0,38,23,1,0,0,0
0000194_00000_d_0000119,54,50-100,1000,20,20,21,23,3,0,34,0,75,0,51,18,3,2,0,0
0000194_00200_d_0000120,76,50-100,1000,21,28,31,34,6,0,56,0,149,0,67,22,9,6,0,0
0000194_00399_d_0000121,143,100-150,1000,47,71,75,80,9,0,99,0,195,0,137,66,6,5,0,0
0000194_00625_d_0000122,83,50-100,1000,48,59,61,63,4,1,68,0,134,0,73,50,10,9,0,0
0000194_00800_d_0000123,54,50-100,1000,27,29,30,31,2,0,45,0,71,0,41,19,13,10,0,0
