image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000242_04600_d_0000014,29,<50,1000,26,29,29,29,0,0,36,0,60,0,14,14,15,15,0,0
0000242_05059_d_0000015,37,<50,1000,30,34,34,34,0,0,20,0,48,0,36,33,1,1,0,0
0000242_05570_d_0000016,32,<50,967,29,29,29,29,0,0,22,0,50,0,30,27,2,2,0,0
0000242_06010_d_0000017,41,<50,707,25,31,31,31,0,0,13,0,37,0,40,30,1,1,0,0
0000242_06452_d_0000018,12,<50,517,12,12,12,12,0,0,9,0,22,0,10,10,2,2,0,0
0000244_00001_d_0000001,46,<50,1000,39,44,44,44,0,0,35,0,59,0,39,37,7,7,0,0
0000244_00500_d_0000002,32,<50,1000,29,30,30,30,0,0,27,0,62,0,28,26,4,4,0,0
0000244_01000_d_0000003,122,100-150,1000,63,85,92,95,10,0,51,0,121,0,114,77,8,8,0,0
0000244_01500_d_0000004,96,50-100,1000,59,73,80,87,14,0,60,0,142,0,92,70,4,3,0,0
0000244_02000_d_0000005,129,100-150,1000,75,99,109,113,14,0,63,0,140,0,122,92,7,7,0,0
0000244_02500_d_0000006,113,100-150,1000,75,93,98,101,8,0,68,0,147,0,102,82,11,11,0,0
0000244_03000_d_0000007,44,<50,1000,36,40,41,41,1,0,28,0,76,0,39,35,5,5,0,0
0000244_03500_d_0000008,146,100-150,1000,63,90,102,111,21,1,55,0,150,0,129,79,17,11,0,0
0000244_04000_d_0000009,56,50-100,1000,38,47,49,52,5,0,74,0,180,0,41,34,13,11,2,2
0000244_04400_d_0000010,101,100-150,1000,62,87,91,94,7,0,65,0,138,0,78,67,22,20,1,0
0000244_04900_d_0000011,106,100-150,1000,84,101,103,104,3,0,93,0,154,0,73,68,33,33,0,0
0000244_05400_d_0000012,90,50-100,1000,67,80,84,86,6,0,69,0,148,0,78,68,12,12,0,0
0000244_05900_d_0000013,66,50-100,1000,49,54,55,57,3,0,46,0,79,0,65,53,1,1,0,0
0000244_06388_d_0000014,46,<50,1000,35,37,39,40,3,0,39,0,84,0,46,37,0,0,0,0
0000249_00001_d_0000001,80,50-100,1000,56,65,69,69,4,0,44,0,90,0,72,57,8,8,0,0
0000249_00235_d_0000002,85,50-100,1000,59,69,70,71,2,0,58,0,97,0,71,55,14,14,0,0
0000249_00603_d_0000003,48,<50,968,39,42,43,44,2,0,28,0,46,0,45,39,3,3,0,0
0000249_01100_d_0000004,27,<50,1000,25,27,27,27,0,0,26,0,51,0,23,23,4,4,0,0
0000249_01514_d_0000005,51,50-100,1000,45,47,49,49,2,0,41,0,70,0,36,32,15,15,0,0
0000249_01635_d_0000006,80,50-100,1000,48,55,60,62,7,0,42,0,86,0,71,46,9,9,0,0
0000249_02073_d_0000007,67,50-100,1000,48,55,57,57,2,0,50,0,81,0,61,49,6,6,0,0
0000249_02468_d_0000008,18,<50,1000,11,16,18,18,2,0,19,0,43,0,11,9,7,7,0,0
0000249_02900_d_0000009,101,100-150,1000,68,86,90,93,7,0,71,0,131,0,89,74,12,12,0,0
0000249_03400_d_0000010,92,50-100,1000,69,85,88,89,4,1,83,0,175,0,79,72,13,13,0,0
0000249_03900_d_0000011,85,50-100,1000,56,64,71,73,9,0,45,0,90,0,73,53,12,11,0,0
0000253_00001_d_0000001,106,100-150,1000,88,100,103,104,4,0,98,0,148,0,106,100,0,0,0,0
0000256_00715_d_0000019,90,50-100,1000,67,75,78,79,4,0,73,0,123,0,76,62,11,10,3,3
0000256_02173_d_0000030,47,<50,1000,32,40,43,44,4,0,27,0,59,0,28,23,16,14,3,3
0000263_02401_d_0000179,17,<50,190,17,17,17,17,0,0,15,0,23,0,6,6,6,6,5,5
0000269_00001_d_0000348,128,100-150,1000,71,85,87,93,8,2,80,0,134,0,106,64,21,20,1,1
0000269_00201_d_0000349,47,<50,1000,45,46,46,47,1,0,80,0,121,0,27,26,20,20,0,0
0000269_00601_d_0000351,93,50-100,1000,72,86,88,89,3,1,81,0,137,0,72,66,21,20,0,0
0000271_00001_d_0000374,58,50-100,1000,50,54,54,55,1,0,46,0,81,0,39,35,17,17,2,2
0000271_00201_d_0000375,75,50-100,1000,63,71,73,73,2,1,73,0,129,0,48,45,27,26,0,0
0000271_00401_d_0000376,25,<50,788,21,24,24,25,1,0,17,0,33,0,16,16,8,7,1,1
0000271_00601_d_0000377,79,50-100,1000,57,68,73,73,5,0,74,0,137,0,61,51,15,14,3,3
0000271_00801_d_0000378,63,50-100,1000,47,53,54,54,1,0,73,0,147,0,48,38,15,15,0,0
0000271_01201_d_0000379,59,50-100,1000,46,52,53,53,1,0,57,0,108,0,36,32,21,18,2,2
0000271_01401_d_0000380,55,50-100,1000,51,53,53,53,0,0,48,0,92,0,36,34,17,17,2,2
0000271_01601_d_0000381,48,<50,1000,42,46,46,46,0,0,39,0,65,0,34,32,13,13,1,1
0000271_02401_d_0000385,84,50-100,1000,56,64,72,73,9,0,45,0,98,0,58,40,25,24,1,0
0000271_02601_d_0000386,79,50-100,1000,58,67,73,76,9,1,54,0,105,0,51,41,23,21,5,5
0000271_03001_d_0000387,56,50-100,1000,46,53,54,55,2,0,56,0,98,0,44,41,10,10,2,2
0000271_03801_d_0000391,57,50-100,1000,51,52,54,55,3,0,52,0,91,0,41,36,16,16,0,0
0000271_04401_d_0000394,86,50-100,1000,62,75,78,81,6,0,57,0,116,0,60,53,24,20,2,2
0000271_04801_d_0000396,50,50-100,1000,43,46,48,49,3,0,42,0,76,0,33,30,17,16,0,0
0000271_05001_d_0000397,90,50-100,1000,62,73,78,82,9,1,54,0,112,0,78,63,11,9,1,1
0000271_05201_d_0000398,70,50-100,1000,58,65,67,67,2,0,67,0,118,0,44,41,24,22,2,2
0000271_05401_d_0000399,71,50-100,1000,56,61,64,66,5,0,63,0,117,0,50,42,17,15,4,4
0000271_05601_d_0000400,86,50-100,1000,68,80,81,83,3,0,70,0,124,0,67,62,17,16,2,2
0000271_05801_d_0000401,104,100-150,1000,83,94,97,98,4,0,97,0,146,0,64,58,36,32,4,4
0000271_06001_d_0000402,158,150-300,1000,91,139,144,149,10,0,122,0,200,0,106,88,46,45,6,6
0000271_06201_d_0000403,142,100-150,1000,88,128,130,134,6,1,128,0,209,0,87,75,53,51,2,2
0000271_06401_d_0000404,128,100-150,1000,88,106,112,118,12,0,109,0,165,0,74,60,51,43,3,3
0000271_06601_d_0000405,105,100-150,1000,91,103,105,105,2,0,112,0,154,0,42,41,59,58,4,4
0000271_06801_d_0000406,95,50-100,1000,76,90,92,93,3,0,94,0,127,0,45,41,46,45,4,4
0000271_07001_d_0000407,58,50-100,1000,46,54,57,57,3,0,45,0,96,0,42,38,11,11,5,5
0000271_07201_d_0000408,25,<50,918,22,24,24,24,0,0,20,0,49,0,22,21,2,2,1,1
0000271_07401_d_0000409,42,<50,988,36,38,39,41,3,0,32,0,47,0,17,14,22,21,3,3
0000273_05601_d_0000466,32,<50,1000,26,28,30,31,3,0,27,0,49,0,7,5,23,21,2,2
0000276_00001_d_0000507,55,50-100,862,45,49,49,51,2,0,43,0,66,0,43,37,11,11,1,1
0000276_00401_d_0000509,62,50-100,1000,41,46,46,47,1,0,35,0,59,0,50,34,12,12,0,0
0000276_00601_d_0000510,37,<50,895,25,30,31,31,1,0,25,0,42,0,28,21,8,8,1,1
0000276_01001_d_0000512,42,<50,1000,35,39,39,39,0,0,26,0,53,0,30,28,12,11,0,0
0000276_01201_d_0000513,29,<50,806,25,25,26,27,2,0,21,0,24,0,20,17,9,8,0,0
0000276_01401_d_0000514,25,<50,706,21,22,22,22,0,0,12,0,17,0,18,15,5,5,2,2
0000276_01801_d_0000516,21,<50,1000,15,16,18,18,2,0,13,0,31,0,19,14,1,1,1,1
0000276_02001_d_0000517,15,<50,884,13,13,13,14,1,0,16,0,24,0,15,13,0,0,0,0
0000276_02201_d_0000518,41,<50,1000,29,33,33,35,2,1,24,0,51,0,29,23,11,9,1,1
0000276_02401_d_0000519,48,<50,1000,29,33,34,35,2,0,22,0,55,0,40,28,7,4,1,1
0000276_02601_d_0000520,32,<50,1000,30,30,30,30,0,0,23,0,54,0,26,25,6,5,0,0
0000276_02801_d_0000521,37,<50,1000,30,32,33,33,1,0,28,0,61,0,32,28,3,2,2,2
0000276_03001_d_0000522,38,<50,1000,30,34,36,37,3,0,28,0,55,0,30,26,8,8,0,0
0000276_03201_d_0000523,60,50-100,1000,31,36,37,37,1,0,24,0,57,0,54,30,6,6,0,0
0000276_03401_d_0000524,61,50-100,1000,37,39,41,45,6,0,36,0,70,0,54,33,6,6,1,0
0000276_03601_d_0000525,46,<50,1000,38,40,41,42,2,0,47,0,90,0,35,30,11,10,0,0
