image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000287_01201_d_0000765,68,50-100,1000,39,44,46,48,4,0,59,0,104,0,45,25,20,16,3,3
0000287_01401_d_0000766,68,50-100,1000,38,42,42,42,0,0,52,0,99,0,46,21,21,20,1,1
0000287_01601_d_0000767,74,50-100,1000,29,34,34,34,0,0,41,0,74,0,58,19,16,15,0,0
0000287_01801_d_0000768,56,50-100,1000,27,29,32,32,3,0,45,0,94,0,39,17,17,12,0,0
0000287_02001_d_0000769,44,<50,1000,28,30,31,33,3,0,36,0,68,0,28,16,14,12,2,2
0000287_02201_d_0000770,27,<50,866,13,15,16,16,1,0,17,0,28,0,15,4,11,10,1,1
0000287_02401_d_0000771,18,<50,259,12,13,13,13,0,0,16,0,25,0,6,3,9,7,3,3
0000287_02601_d_0000772,44,<50,1000,22,23,24,24,1,0,30,0,42,0,24,10,20,13,0,0
0000287_02801_d_0000773,60,50-100,1000,31,34,34,35,1,0,49,0,84,0,32,13,27,20,1,1
0000287_03001_d_0000774,18,<50,371,15,15,15,15,0,0,26,0,31,0,4,1,13,13,1,1
0000287_03401_d_0000776,56,50-100,1000,40,42,43,43,1,0,49,0,76,0,12,2,43,40,1,0
0000287_04601_d_0000780,88,50-100,1000,52,57,58,58,1,0,65,0,104,0,51,20,37,37,0,0
0000287_04801_d_0000781,53,50-100,1000,34,36,37,37,1,0,42,0,64,0,25,8,27,27,1,1
0000287_05001_d_0000782,62,50-100,761,31,32,33,33,1,0,42,0,60,0,36,7,25,25,1,0
0000289_00001_d_0000811,41,<50,955,25,27,27,29,2,0,31,0,51,0,22,9,18,17,1,1
0000289_00201_d_0000812,43,<50,1000,31,34,37,38,4,0,38,0,53,0,20,14,21,18,2,2
0000289_00401_d_0000813,53,50-100,1000,31,36,38,40,4,0,51,0,80,0,20,11,26,20,7,5
0000289_00601_d_0000814,43,<50,1000,23,26,27,28,2,0,33,0,50,0,12,5,29,19,2,2
0000289_00801_d_0000815,39,<50,1000,27,27,28,28,1,0,31,0,55,0,11,5,26,20,2,2
0000289_01001_d_0000816,33,<50,1000,23,23,23,23,0,0,36,0,59,0,7,4,24,17,2,2
0000289_01201_d_0000817,43,<50,1000,27,29,31,32,3,0,37,0,70,0,18,11,24,17,1,1
0000289_01401_d_0000818,39,<50,1000,25,25,26,27,2,0,39,0,60,0,9,6,25,15,5,4
0000289_01601_d_0000819,44,<50,862,21,21,21,25,4,0,43,0,64,0,20,9,21,9,3,3
0000289_02001_d_0000821,43,<50,974,30,33,34,35,2,0,38,0,58,0,17,9,24,22,2,2
0000289_02201_d_0000822,29,<50,465,20,24,25,25,1,0,23,0,33,0,7,4,13,11,9,9
0000289_02401_d_0000823,49,<50,1000,33,37,37,40,3,0,48,0,96,0,32,22,16,14,1,1
0000289_02601_d_0000824,58,50-100,1000,38,43,44,44,1,0,53,0,100,0,34,22,24,21,0,0
0000289_03001_d_0000826,61,50-100,1000,43,47,49,49,2,0,50,0,87,0,32,21,28,25,1,1
0000289_03201_d_0000827,80,50-100,1000,39,50,52,54,4,0,52,0,100,0,43,25,34,22,3,3
0000289_03401_d_0000828,54,50-100,1000,29,36,36,36,0,0,54,0,107,0,31,16,19,16,4,4
0000289_03601_d_0000829,77,50-100,1000,23,25,27,30,5,0,45,0,94,0,52,8,23,16,2,1
0000289_03801_d_0000830,100,100-150,1000,23,28,32,37,9,1,45,0,126,0,74,11,23,14,3,3
0000289_04001_d_0000831,80,50-100,1000,35,38,41,44,6,0,64,0,137,0,61,20,17,16,2,2
0000289_04201_d_0000832,88,50-100,1000,33,42,47,50,8,0,72,0,157,0,72,27,15,14,1,1
0000289_04401_d_0000833,100,100-150,1000,52,65,68,70,5,0,82,0,184,0,66,40,30,21,4,4
0000289_04601_d_0000834,93,50-100,1000,51,62,67,71,9,0,92,0,142,0,38,20,54,41,1,1
0000289_04801_d_0000835,71,50-100,1000,33,38,42,43,5,0,53,0,95,0,40,17,30,20,1,1
0000289_05001_d_0000836,65,50-100,1000,44,48,49,51,3,0,57,0,99,0,27,16,35,29,3,3
0000289_05201_d_0000837,79,50-100,1000,43,47,47,48,1,0,58,0,125,0,41,14,35,30,3,3
0000289_05401_d_0000838,81,50-100,1000,43,50,52,53,3,0,67,0,143,0,32,13,44,33,5,4
0000289_05601_d_0000839,107,100-150,1000,56,65,70,71,6,0,86,0,152,0,72,34,32,28,3,3
0000289_05801_d_0000840,78,50-100,1000,40,44,46,47,3,0,72,0,158,0,49,19,26,22,3,3
0000289_06001_d_0000841,80,50-100,1000,49,54,56,59,5,0,77,0,114,0,45,22,33,30,2,2
0000289_06201_d_0000842,79,50-100,1000,47,49,52,52,3,0,63,0,112,0,39,15,38,32,2,2
0000289_06401_d_0000843,79,50-100,1000,39,45,47,47,2,0,69,0,131,0,51,21,24,20,4,4
0000289_06601_d_0000844,88,50-100,1000,41,44,46,46,2,0,65,0,116,0,51,14,34,27,3,3
