image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000215_02667_d_0000262,83,50-100,919,74,77,77,77,0,0,121,0,180,0,48,42,35,35,0,0
0000215_02932_d_0000263,48,<50,327,46,48,48,48,0,0,53,0,75,0,18,18,27,27,3,3
0000215_03226_d_0000264,23,<50,186,23,23,23,23,0,0,25,0,30,0,12,12,10,10,1,1
0000216_00520_d_0000001,109,100-150,660,77,95,95,95,0,0,96,0,133,0,78,64,31,31,0,0
0000220_01242_d_0000004,37,<50,304,32,33,33,33,0,0,32,0,40,0,25,21,10,10,2,2
0000223_01802_d_0000005,64,50-100,622,57,62,62,62,0,0,60,0,76,0,41,39,23,23,0,0
0000237_00001_d_0000001,15,<50,216,12,14,14,14,0,0,8,0,15,0,13,12,2,2,0,0
0000242_00001_d_0000001,42,<50,357,37,39,39,39,0,0,36,0,57,0,28,25,13,13,1,1
0000242_00500_d_0000002,53,50-100,377,46,51,51,51,0,0,36,0,56,0,41,39,12,12,0,0
0000242_00627_d_0000003,45,<50,337,41,42,42,42,0,0,38,0,62,0,38,35,6,6,1,1
0000242_00843_d_0000004,2,<50,24,2,2,2,2,0,0,2,0,4,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,197,12,12,12,12,0,0,11,0,20,0,5,4,5,5,3,3
0000242_01139_d_0000006,72,50-100,553,58,66,66,66,0,0,59,0,89,0,65,59,7,7,0,0
0000242_01475_d_0000007,65,50-100,410,61,63,63,63,0,0,63,0,84,0,45,43,18,18,2,2
0000242_01912_d_0000008,50,50-100,367,40,42,42,42,0,0,31,0,48,0,49,41,1,1,0,0
0000242_02400_d_0000009,34,<50,137,33,33,33,33,0,0,36,0,39,0,29,28,5,5,0,0
0000242_02762_d_0000010,33,<50,221,32,32,32,32,0,0,30,0,36,0,24,23,9,9,0,0
0000242_03199_d_0000011,9,<50,105,9,9,9,9,0,0,7,0,9,0,6,6,3,3,0,0
0000242_03668_d_0000012,41,<50,377,41,41,41,41,0,0,36,0,50,0,29,29,11,11,1,1
0000242_04116_d_0000013,8,<50,106,7,7,7,7,0,0,6,0,6,0,5,4,3,3,0,0
0000242_04600_d_0000014,29,<50,362,28,28,28,28,0,0,37,0,50,0,14,13,15,15,0,0
0000242_05059_d_0000015,37,<50,285,30,31,31,31,0,0,27,0,37,0,36,30,1,1,0,0
0000242_05570_d_0000016,32,<50,271,27,27,27,27,0,0,29,0,40,0,30,25,2,2,0,0
0000242_06010_d_0000017,41,<50,250,33,35,35,35,0,0,18,0,32,0,40,34,1,1,0,0
0000242_06452_d_0000018,12,<50,219,12,12,12,12,0,0,13,0,21,0,10,10,2,2,0,0
0000244_00001_d_0000001,46,<50,334,42,42,42,42,0,0,34,0,47,0,39,35,7,7,0,0
0000244_00500_d_0000002,32,<50,391,26,27,28,28,1,0,31,0,56,0,28,23,4,4,0,0
0000244_01000_d_0000003,122,100-150,686,71,90,96,96,6,0,56,0,99,0,114,82,8,8,0,0
0000244_01500_d_0000004,96,50-100,983,66,87,94,96,9,0,70,0,114,0,92,83,4,4,0,0
0000244_02000_d_0000005,129,100-150,607,74,101,102,102,1,0,76,0,101,0,122,94,7,7,0,0
0000244_02500_d_0000006,113,100-150,807,80,101,104,106,5,0,83,0,117,0,102,90,11,11,0,0
0000244_03000_d_0000007,44,<50,504,41,43,43,43,0,0,34,0,80,0,39,38,5,5,0,0
0000244_03500_d_0000008,146,100-150,789,79,104,113,116,12,0,74,0,118,0,129,90,17,14,0,0
0000244_04000_d_0000009,56,50-100,917,41,53,55,56,3,0,95,0,138,0,41,39,13,12,2,2
0000244_04400_d_0000010,101,100-150,768,71,91,95,97,6,0,81,0,128,0,78,72,22,19,1,0
0000244_04900_d_0000011,106,100-150,770,92,103,105,105,2,0,106,0,142,0,73,71,33,32,0,0
0000244_05400_d_0000012,90,50-100,636,76,87,87,88,1,0,75,0,108,0,78,75,12,12,0,0
0000244_05900_d_0000013,66,50-100,570,57,64,64,64,0,0,50,0,90,0,65,63,1,1,0,0
0000244_06388_d_0000014,46,<50,696,37,40,40,40,0,0,46,0,78,0,46,40,0,0,0,0
0000249_00001_d_0000001,80,50-100,408,62,66,67,67,1,0,57,0,70,0,72,58,8,8,0,0
0000249_00235_d_0000002,85,50-100,474,65,75,75,75,0,0,61,0,81,0,71,61,14,14,0,0
0000249_00603_d_0000003,48,<50,280,41,44,44,44,0,0,25,0,35,0,45,41,3,3,0,0
0000249_01100_d_0000004,27,<50,371,26,27,27,27,0,0,31,0,47,0,23,23,4,4,0,0
0000249_01514_d_0000005,51,50-100,417,45,48,48,48,0,0,48,0,64,0,36,33,15,15,0,0
0000249_01635_d_0000006,80,50-100,597,48,59,62,62,3,0,46,0,65,0,71,50,9,9,0,0
0000249_02073_d_0000007,67,50-100,359,51,56,57,57,1,0,41,0,55,0,61,50,6,6,0,0
0000249_02468_d_0000008,18,<50,272,15,17,17,17,0,0,21,0,33,0,11,10,7,7,0,0
0000249_02900_d_0000009,101,100-150,622,74,93,96,96,3,0,83,0,126,0,89,81,12,12,0,0
