image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000024_01000_d_0000014,12,<50,69,5,5,5,5,0,0,6,0,9,0,12,5,0,0,0,0
0000024_01543_d_0000015,8,<50,34,7,7,7,7,0,0,6,0,7,0,1,1,7,6,0,0
0000026_00000_d_0000024,8,<50,18,8,8,8,8,0,0,8,0,8,0,0,0,2,2,6,6
0000026_00500_d_0000025,15,<50,42,15,15,15,15,0,0,17,0,18,0,1,1,4,4,10,10
0000026_01000_d_0000026,25,<50,66,25,25,25,25,0,0,25,0,26,0,3,3,3,3,19,19
0000026_01500_d_0000027,10,<50,35,10,10,10,10,0,0,12,0,12,0,0,0,1,1,9,9
0000026_02000_d_0000028,9,<50,49,9,9,9,9,0,0,12,0,13,0,0,0,2,2,7,7
0000026_02500_d_0000029,17,<50,39,17,17,17,17,0,0,14,0,16,0,9,9,4,4,4,4
0000026_03000_d_0000030,13,<50,42,13,13,13,13,0,0,13,0,14,0,0,0,5,5,8,8
0000026_03500_d_0000031,23,<50,42,22,22,22,22,0,0,23,0,23,0,1,1,6,6,16,15
0000026_04000_d_0000032,14,<50,40,14,14,14,14,0,0,15,0,16,0,0,0,2,2,12,12
0000026_04500_d_0000033,47,<50,244,37,39,39,39,0,0,37,0,48,0,24,18,22,20,1,1
0000026_04978_d_0000034,45,<50,189,38,40,40,40,0,0,37,0,43,0,16,12,28,27,1,1
0000055_00000_d_0000109,101,100-150,407,73,84,86,86,2,0,64,0,84,0,57,44,44,40,0,0
0000055_00714_d_0000110,85,50-100,397,62,73,74,74,1,0,63,0,95,0,48,39,37,34,0,0
0000069_00001_d_0000001,34,<50,121,32,32,32,32,0,0,35,0,38,0,7,7,24,22,3,3
0000069_00483_d_0000002,27,<50,91,26,26,26,26,0,0,28,0,32,0,6,5,19,19,2,2
0000069_00713_d_0000003,49,<50,217,45,47,47,47,0,0,37,0,51,0,22,20,21,21,6,6
0000069_01109_d_0000004,31,<50,116,31,31,31,31,0,0,32,0,37,0,6,6,25,25,0,0
0000069_01878_d_0000005,36,<50,108,34,34,34,34,0,0,36,0,40,0,12,11,21,20,3,3
0000069_02163_d_0000006,49,<50,214,41,44,44,44,0,0,35,0,46,0,17,14,29,27,3,3
0000069_02480_d_0000007,64,50-100,336,54,57,57,57,0,0,56,0,73,0,29,22,34,34,1,1
0000072_02834_d_0000003,73,50-100,247,68,72,72,72,0,0,67,0,77,0,21,20,51,51,1,1
0000076_02142_d_0000009,11,<50,56,11,11,11,11,0,0,9,0,11,0,4,4,4,4,3,3
0000081_00000_d_0000001,86,50-100,730,65,76,78,79,3,0,162,0,238,0,74,64,12,12,0,0
0000086_00000_d_0000001,37,<50,146,35,35,35,35,0,0,40,0,45,0,21,19,16,16,0,0
0000086_00592_d_0000002,65,50-100,205,57,58,58,58,0,0,56,0,70,0,40,34,25,24,0,0
0000086_01084_d_0000003,146,100-150,446,92,125,127,127,2,0,109,0,141,0,132,111,14,14,0,0
