image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000213_02500_d_0000240,94,50-100,1000,59,80,84,84,4,0,50,0,132,0,85,71,9,9,0,0
0000213_02965_d_0000241,94,50-100,1000,71,84,89,91,7,0,70,0,168,0,62,53,29,28,3,3
0000213_03478_d_0000242,115,100-150,1000,82,101,107,110,9,0,100,0,187,0,70,56,40,40,5,5
0000213_03920_d_0000243,164,150-300,1000,83,127,142,146,19,2,115,0,228,0,98,65,60,56,6,6
0000213_04405_d_0000244,106,100-150,1000,71,84,91,95,11,0,80,0,191,0,62,41,38,37,6,6
0000213_04998_d_0000245,137,100-150,1000,76,116,122,124,8,1,108,0,261,0,94,75,38,36,5,5
0000213_05340_d_0000246,138,100-150,1000,88,119,130,131,12,0,115,0,213,0,95,77,40,39,3,3
0000213_05745_d_0000247,101,100-150,1000,81,94,98,100,6,0,89,0,166,0,55,51,43,40,3,3
0000215_00000_d_0000256,157,150-300,1000,78,108,122,132,24,1,90,0,197,0,132,83,24,24,1,1
0000215_00447_d_0000257,53,50-100,1000,50,50,50,50,0,0,62,0,85,0,17,14,35,35,1,1
0000215_00909_d_0000258,93,50-100,1000,69,81,86,92,11,1,83,0,137,0,54,46,37,33,2,2
0000215_01395_d_0000259,56,50-100,1000,54,54,55,55,1,0,67,0,107,0,23,21,27,27,6,6
0000215_01869_d_0000260,78,50-100,1000,62,72,74,75,3,0,66,0,152,0,50,45,24,23,4,4
0000215_02319_d_0000261,107,100-150,1000,61,72,81,85,13,1,56,0,141,0,73,43,32,27,2,2
0000215_02667_d_0000262,83,50-100,1000,70,79,81,81,2,0,89,0,178,0,48,44,35,35,0,0
0000215_02932_d_0000263,48,<50,995,43,46,48,48,2,0,46,0,66,0,18,16,27,27,3,3
0000215_03226_d_0000264,23,<50,570,22,22,23,23,1,0,27,0,39,0,12,12,10,9,1,1
0000216_00520_d_0000001,109,100-150,1000,71,89,95,98,9,2,84,0,132,0,78,60,31,29,0,0
0000220_01242_d_0000004,37,<50,732,28,34,36,36,2,0,27,0,43,0,25,23,10,9,2,2
