image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000154_02001_d_0000001,83,50-100,1000,36,39,41,42,3,0,93,0,151,0,74,31,8,7,1,1
0000155_00001_d_0000001,97,50-100,1000,50,55,61,61,6,0,70,0,121,0,73,38,23,16,1,1
0000155_00401_d_0000001,122,100-150,1000,46,51,54,55,4,0,90,0,152,0,106,40,16,11,0,0
0000155_00801_d_0000001,106,100-150,1000,47,55,59,60,5,0,94,0,165,0,86,39,20,16,0,0
0000155_01201_d_0000001,94,50-100,1000,34,37,41,45,8,0,75,0,154,0,82,26,12,11,0,0
0000155_01601_d_0000001,73,50-100,1000,32,35,40,43,8,0,82,0,129,0,63,27,10,8,0,0
0000155_01871_d_0000001,55,50-100,1000,30,32,35,35,3,0,52,0,88,0,46,29,9,3,0,0
0000162_00001_d_0000001,34,<50,1000,22,23,23,24,1,0,31,0,52,0,26,15,7,7,1,1
0000162_00401_d_0000001,45,<50,1000,26,27,29,31,4,0,42,0,77,0,39,21,5,5,1,1
0000162_00801_d_0000001,30,<50,1000,21,22,22,22,0,0,29,0,57,0,25,17,3,3,2,2
0000162_01058_d_0000001,57,50-100,1000,19,23,26,26,3,0,36,0,76,0,48,18,9,5,0,0
0000163_00001_d_0000001,69,50-100,1000,30,35,40,42,7,1,52,0,101,0,58,29,9,5,2,1
0000163_00359_d_0000001,54,50-100,970,18,21,22,22,1,0,33,0,55,0,49,17,5,4,0,0
0000165_04325_d_0000105,29,<50,634,20,20,20,20,0,0,25,0,40,0,14,8,12,10,3,2
0000166_00558_d_0000118,71,50-100,1000,34,39,40,40,1,0,42,0,85,0,19,3,39,26,13,10
0000193_00000_d_0000103,63,50-100,1000,28,32,34,34,2,0,58,0,102,0,54,23,9,9,0,0
0000193_01497_d_0000111,87,50-100,1000,35,45,49,54,9,0,105,0,165,0,72,34,15,11,0,0
0000193_01705_d_0000112,134,100-150,1000,51,70,74,82,12,0,93,0,167,0,117,55,17,15,0,0
0000193_01876_d_0000113,107,100-150,1000,51,63,70,72,9,0,71,0,139,0,97,53,10,10,0,0
0000193_02029_d_0000114,93,50-100,1000,49,57,65,65,8,0,70,0,124,0,82,47,11,10,0,0
0000193_02212_d_0000115,78,50-100,1000,24,30,37,37,7,0,62,0,131,0,73,27,5,3,0,0
0000193_02416_d_0000116,50,50-100,1000,14,16,16,19,3,0,33,0,74,0,47,13,3,3,0,0
0000193_02606_d_0000117,49,<50,1000,20,23,24,26,3,0,34,0,64,0,48,22,1,1,0,0
0000193_02725_d_0000118,39,<50,858,16,19,21,22,3,0,34,0,51,0,38,18,1,1,0,0
0000194_00000_d_0000119,54,50-100,1000,28,31,33,34,3,0,38,0,82,0,51,29,3,2,0,0
0000194_00200_d_0000120,76,50-100,1000,25,33,36,38,5,0,72,0,131,0,67,26,9,7,0,0
0000194_00399_d_0000121,143,100-150,1000,59,75,81,85,10,0,113,0,184,0,137,70,6,5,0,0
0000194_00625_d_0000122,83,50-100,1000,55,65,67,68,3,1,75,0,121,0,73,55,10,10,0,0
0000194_00800_d_0000123,54,50-100,1000,31,33,35,38,5,0,42,0,64,0,41,21,13,12,0,0
0000194_00998_d_0000124,42,<50,865,20,21,23,23,2,0,30,0,48,0,37,16,5,5,0,0
0000194_01192_d_0000125,23,<50,821,7,9,10,10,1,0,28,0,49,0,18,4,5,5,0,0
0000196_04512_d_0000144,69,50-100,1000,31,35,39,39,4,0,51,0,95,0,62,30,7,5,0,0
0000199_01269_d_0000166,16,<50,278,11,11,11,11,0,0,13,0,18,0,7,3,8,7,1,1
0000213_02500_d_0000240,94,50-100,1000,44,48,52,55,7,0,66,0,125,0,85,41,9,7,0,0
