image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
9999938_00000_d_0000350,52,50-100,925,42,50,51,51,1,0,42,0,63,0,42,40,10,10,0,0
9999938_00000_d_0000351,18,<50,142,17,17,17,17,0,0,18,0,18,0,3,2,15,15,0,0
9999938_00000_d_0000352,39,<50,336,35,38,38,38,0,0,40,0,54,0,23,23,16,15,0,0
9999938_00000_d_0000353,38,<50,579,34,35,37,37,2,0,34,0,53,0,29,26,9,9,0,0
9999938_00000_d_0000354,25,<50,164,23,23,23,23,0,0,27,0,32,0,3,3,22,20,0,0
9999938_00000_d_0000355,58,50-100,1000,47,50,53,53,3,0,59,0,82,0,50,43,8,7,0,0
9999938_00000_d_0000356,39,<50,774,35,38,38,38,0,0,35,0,58,0,31,30,8,8,0,0
9999938_00000_d_0000357,38,<50,1000,33,36,36,36,0,0,38,0,77,0,34,32,4,4,0,0
9999938_00000_d_0000358,43,<50,890,37,39,39,40,1,0,46,0,68,0,34,31,9,8,0,0
9999938_00000_d_0000359,21,<50,297,20,21,21,21,0,0,21,0,28,0,3,3,18,18,0,0
9999938_00000_d_0000360,25,<50,191,23,24,24,24,0,0,23,0,28,0,4,3,21,21,0,0
9999938_00000_d_0000361,31,<50,354,30,31,31,31,0,0,37,0,47,0,3,3,28,28,0,0
9999938_00000_d_0000362,28,<50,389,24,25,25,25,0,0,24,0,27,0,15,12,13,13,0,0
9999938_00000_d_0000363,43,<50,862,40,42,43,43,1,0,46,0,66,0,35,34,8,8,0,0
9999938_00000_d_0000364,24,<50,451,21,21,21,21,0,0,21,0,34,0,11,9,13,12,0,0
9999938_00000_d_0000365,19,<50,386,19,19,19,19,0,0,22,0,28,0,2,2,17,17,0,0
9999938_00000_d_0000366,13,<50,268,12,12,12,12,0,0,16,0,24,0,6,6,7,6,0,0
9999938_00000_d_0000367,26,<50,222,24,24,24,24,0,0,26,0,31,0,3,2,22,21,1,1
9999938_00000_d_0000368,23,<50,404,21,21,21,21,0,0,26,0,33,0,3,2,20,19,0,0
9999938_00000_d_0000369,44,<50,930,32,37,38,38,1,0,42,0,67,0,40,33,4,4,0,0
9999938_00000_d_0000370,37,<50,981,32,32,34,35,3,0,40,0,55,0,15,14,22,18,0,0
9999938_00000_d_0000371,34,<50,710,34,34,34,34,0,0,45,0,59,0,26,26,8,8,0,0
9999938_00000_d_0000372,51,50-100,680,42,42,45,45,3,0,40,0,53,0,39,30,12,12,0,0
9999938_00000_d_0000373,65,50-100,1000,53,58,59,61,3,0,73,0,99,0,63,56,2,2,0,0
9999938_00000_d_0000374,71,50-100,1000,65,67,67,67,0,0,87,0,126,0,70,66,1,1,0,0
9999938_00000_d_0000375,46,<50,957,43,44,45,45,1,0,61,0,88,0,45,43,1,1,0,0
9999938_00000_d_0000376,55,50-100,1000,49,51,51,51,0,0,70,0,113,0,54,50,1,1,0,0
