image,n_gt,bucket,area,size,max_iou_nbr,nbr_count,rank,m300,m1000
0000296_00601_d_0000038,91,50-100,319.0,small,0.0832,2,36,1,1
0000296_00601_d_0000038,91,50-100,319.0,small,0.0832,3,125,1,1
0000296_00601_d_0000038,91,50-100,468.0,small,0.1788,4,42,1,1
0000296_00601_d_0000038,91,50-100,370.0,small,0.1379,4,50,1,1
0000296_00601_d_0000038,91,50-100,296.0,small,0.1522,4,29,1,1
0000296_00601_d_0000038,91,50-100,296.0,small,0.1425,4,40,1,1
0000296_00601_d_0000038,91,50-100,279.0,small,0.0,3,95,1,1
0000296_00601_d_0000038,91,50-100,300.0,small,0.211,2,45,1,1
0000296_00601_d_0000038,91,50-100,297.0,small,0.211,2,82,1,1
0000296_00601_d_0000038,91,50-100,532.0,small,0.3319,6,94,1,1
0000296_00601_d_0000038,91,50-100,234.0,small,0.0309,0,97,1,1
0000296_00601_d_0000038,91,50-100,330.0,small,0.2251,4,141,1,1
0000296_00601_d_0000038,91,50-100,290.0,small,0.0,0,48,1,1
0000296_00601_d_0000038,91,50-100,176.0,small,0.0634,2,54,1,1
0000296_00601_d_0000038,91,50-100,176.0,small,0.0634,2,59,1,1
0000296_00601_d_0000038,91,50-100,288.0,small,0.0,3,274,1,1
0000296_00601_d_0000038,91,50-100,120.0,small,0.0,1,747,0,1
0000296_00601_d_0000038,91,50-100,136.0,small,0.0,0,-1,0,0
0000296_00601_d_0000038,91,50-100,135.0,small,0.2273,1,562,0,1
0000296_00601_d_0000038,91,50-100,108.0,small,0.2273,1,464,0,1
0000296_00601_d_0000038,91,50-100,121.0,small,0.0,2,423,0,1
0000296_00601_d_0000038,91,50-100,190.0,small,0.0,2,417,0,1
0000296_00601_d_0000038,91,50-100,170.0,small,0.0,2,257,1,1
0000296_00601_d_0000038,91,50-100,135.0,small,0.0,0,-1,0,0
0000296_00601_d_0000038,91,50-100,144.0,small,0.052,2,79,1,1
0000296_00601_d_0000038,91,50-100,112.0,small,0.4528,2,180,1,1
0000296_00601_d_0000038,91,50-100,119.0,small,0.4528,2,124,1,1
0000296_00601_d_0000038,91,50-100,240.0,small,0.0693,2,53,1,1
0000296_00601_d_0000038,91,50-100,408.0,small,0.0693,2,-1,0,0
0000296_00601_d_0000038,91,50-100,288.0,small,0.0,1,621,0,1
0000296_01001_d_0000040,181,150-300,1890.0,medium,0.0,1,40,1,1
0000296_01001_d_0000040,181,150-300,1872.0,medium,0.0,1,31,1,1
0000296_01001_d_0000040,181,150-300,2528.0,medium,0.0272,2,75,1,1
0000296_01001_d_0000040,181,150-300,2560.0,medium,0.0,3,21,1,1
0000296_01001_d_0000040,181,150-300,1406.0,medium,0.0272,2,112,1,1
0000296_01001_d_0000040,181,150-300,1400.0,medium,0.0,2,65,1,1
0000296_01001_d_0000040,181,150-300,1020.0,small,0.0,3,33,1,1
0000296_01001_d_0000040,181,150-300,1100.0,medium,0.0,4,649,0,1
0000296_01001_d_0000040,181,150-300,630.0,small,0.2014,3,122,1,1
0000296_01001_d_0000040,181,150-300,748.0,small,0.2014,3,34,1,1
0000296_01001_d_0000040,181,150-300,384.0,small,0.0,0,151,1,1
0000296_01001_d_0000040,181,150-300,468.0,small,0.0,0,68,1,1
0000296_01001_d_0000040,181,150-300,320.0,small,0.18,4,51,1,1
0000296_01001_d_0000040,181,150-300,270.0,small,0.18,4,-1,0,0
0000296_01001_d_0000040,181,150-300,243.0,small,0.0354,4,69,1,1
0000296_01001_d_0000040,181,150-300,1092.0,medium,0.0645,7,28,1,1
0000296_01001_d_0000040,181,150-300,152.0,small,0.0996,2,-1,0,0
0000296_01001_d_0000040,181,150-300,1350.0,medium,0.0996,8,403,0,1
0000296_01001_d_0000040,181,150-300,750.0,small,0.0235,10,61,1,1
0000296_01001_d_0000040,181,150-300,1600.0,medium,0.0567,19,95,1,1
0000296_01001_d_0000040,181,150-300,264.0,small,0.0567,5,149,1,1
0000296_01001_d_0000040,181,150-300,290.0,small,0.0,5,125,1,1
0000296_01001_d_0000040,181,150-300,243.0,small,0.0,4,43,1,1
0000296_01001_d_0000040,181,150-300,160.0,small,0.0413,3,135,1,1
0000296_01001_d_0000040,181,150-300,207.0,small,0.0359,3,195,1,1
0000296_01001_d_0000040,181,150-300,168.0,small,0.0413,3,498,0,1
0000296_01001_d_0000040,181,150-300,231.0,small,0.4231,4,171,1,1
0000296_01001_d_0000040,181,150-300,324.0,small,0.4231,6,131,1,1
0000296_01001_d_0000040,181,150-300,392.0,small,0.3529,7,129,1,1
0000296_01001_d_0000040,181,150-300,252.0,small,0.3529,7,105,1,1
0000296_01001_d_0000040,181,150-300,242.0,small,0.4513,5,91,1,1
0000296_01001_d_0000040,181,150-300,324.0,small,0.4513,7,169,1,1
0000296_01001_d_0000040,181,150-300,416.0,small,0.4636,8,120,1,1
0000296_01001_d_0000040,181,150-300,228.0,small,0.4636,5,225,1,1
0000296_01001_d_0000040,181,150-300,128.0,small,0.4262,2,371,0,1
0000296_01001_d_0000040,181,150-300,220.0,small,0.4262,3,297,1,1
0000296_01001_d_0000040,181,150-300,986.0,small,0.142,9,155,1,1
0000296_01001_d_0000040,181,150-300,1271.0,medium,0.0,2,50,1,1
0000296_01001_d_0000040,181,150-300,1809.0,medium,0.0387,2,35,1,1
0000296_01001_d_0000040,181,150-300,1464.0,medium,0.0387,2,30,1,1
0000296_01001_d_0000040,181,150-300,1560.0,medium,0.4038,4,60,1,1
0000296_01001_d_0000040,181,150-300,1652.0,medium,0.4038,5,94,1,1
0000296_01001_d_0000040,181,150-300,1560.0,medium,0.5149,4,39,1,1
0000296_01001_d_0000040,181,150-300,1500.0,medium,0.5149,5,66,1,1
0000296_01001_d_0000040,181,150-300,1560.0,medium,0.0349,6,27,1,1
0000296_01001_d_0000040,181,150-300,874.0,small,0.0349,2,76,1,1
0000296_01001_d_0000040,181,150-300,1560.0,medium,0.0,2,26,1,1
0000296_01001_d_0000040,181,150-300,860.0,small,0.3617,2,70,1,1
0000296_01001_d_0000040,181,150-300,1173.0,medium,0.3617,3,88,1,1
0000296_01001_d_0000040,181,150-300,760.0,small,0.3902,3,89,1,1
0000296_01001_d_0000040,181,150-300,1000.0,small,0.3902,3,115,1,1
0000296_01001_d_0000040,181,150-300,736.0,small,0.0,1,78,1,1
0000296_01001_d_0000040,181,150-300,1320.0,medium,0.0,3,25,1,1
0000296_01001_d_0000040,181,150-300,645.0,small,0.0,0,57,1,1
0000296_01001_d_0000040,181,150-300,688.0,small,0.1064,3,71,1,1
0000296_01001_d_0000040,181,150-300,560.0,small,0.1064,3,85,1,1
0000296_01001_d_0000040,181,150-300,468.0,small,0.103,3,64,1,1
0000296_01001_d_0000040,181,150-300,588.0,small,0.0732,5,22,1,1
0000296_01001_d_0000040,181,150-300,392.0,small,0.0,0,147,1,1
0000296_01001_d_0000040,181,150-300,324.0,small,0.0,1,163,1,1
0000296_01001_d_0000040,181,150-300,418.0,small,0.0084,4,176,1,1
0000296_01001_d_0000040,181,150-300,481.0,small,0.1391,7,24,1,1
0000296_01001_d_0000040,181,150-300,585.0,small,0.0329,9,79,1,1
0000296_01001_d_0000040,181,150-300,455.0,small,0.0805,6,47,1,1
0000296_01001_d_0000040,181,150-300,408.0,small,0.3114,3,48,1,1
0000296_01001_d_0000040,181,150-300,350.0,small,0.3114,3,527,0,1
0000296_01001_d_0000040,181,150-300,319.0,small,0.0,5,-1,0,0
0000296_01001_d_0000040,181,150-300,192.0,small,0.0,2,616,0,1
0000296_01001_d_0000040,181,150-300,176.0,small,0.0,2,200,1,1
0000296_01001_d_0000040,181,150-300,140.0,small,0.0108,1,104,1,1
0000296_01001_d_0000040,181,150-300,119.0,small,0.0,2,123,1,1
0000296_01001_d_0000040,181,150-300,102.0,small,0.0,2,267,1,1
0000296_01001_d_0000040,181,150-300,96.0,small,0.0,2,-1,0,0
0000296_01001_d_0000040,181,150-300,84.0,small,0.0,1,757,0,1
0000296_01001_d_0000040,181,150-300,50.0,small,0.0,1,-1,0,0
0000296_01001_d_0000040,181,150-300,44.0,small,0.0,3,390,0,1
0000296_01001_d_0000040,181,150-300,120.0,small,0.0,1,-1,0,0
0000296_01001_d_0000040,181,150-300,44.0,small,0.0,1,-1,0,0
0000296_01001_d_0000040,181,150-300,44.0,small,0.0,0,-1,0,0
0000296_01001_d_0000040,181,150-300,48.0,small,0.0,0,-1,0,0
0000296_01001_d_0000040,181,150-300,44.0,small,0.1935,2,-1,0,0
0000296_01001_d_0000040,181,150-300,30.0,small,0.1935,2,-1,0,0
0000296_01001_d_0000040,181,150-300,27.0,small,0.1875,2,-1,0,0
0000296_01001_d_0000040,181,150-300,1118.0,medium,0.0,0,17,1,1
0000296_01001_d_0000040,181,150-300,494.0,small,0.0,0,67,1,1
0000296_01001_d_0000040,181,150-300,19470.0,large,0.0,17,0,1,1
0000296_01001_d_0000040,181,150-300,23874.0,large,0.176,12,23,1,1
0000296_01001_d_0000040,181,150-300,20864.0,large,0.176,4,8,1,1
0000296_01001_d_0000040,181,150-300,85284.0,large,0.1921,103,5,1,1
0000296_01001_d_0000040,181,150-300,16380.0,large,0.1921,8,58,1,1
0000296_01001_d_0000040,181,150-300,13000.0,large,0.1737,7,2,1,1
0000296_01001_d_0000040,181,150-300,7950.0,medium,0.0382,4,1,1,1
0000296_01001_d_0000040,181,150-300,7676.0,medium,0.2066,9,3,1,1
0000296_01001_d_0000040,181,150-300,9702.0,large,0.2066,12,42,1,1
0000296_01001_d_0000040,181,150-300,5040.0,medium,0.007,8,7,1,1
0000296_01001_d_0000040,181,150-300,3127.0,medium,0.0796,11,10,1,1
0000296_01001_d_0000040,181,150-300,3100.0,medium,0.0796,10,13,1,1
0000296_01001_d_0000040,181,150-300,2597.0,medium,0.1056,13,12,1,1
0000296_01001_d_0000040,181,150-300,4560.0,medium,0.0639,9,6,1,1
0000296_01001_d_0000040,181,150-300,4524.0,medium,0.0639,7,4,1,1
0000296_01001_d_0000040,181,150-300,3283.0,medium,0.106,6,9,1,1
0000296_01001_d_0000040,181,150-300,3604.0,medium,0.106,6,11,1,1
0000296_01001_d_0000040,181,150-300,2173.0,medium,0.077,6,49,1,1
0000296_01001_d_0000040,181,150-300,1989.0,medium,0.1163,10,16,1,1
0000296_01001_d_0000040,181,150-300,2106.0,medium,0.1071,8,20,1,1
0000296_01001_d_0000040,181,150-300,1645.0,medium,0.1071,7,15,1,1
0000296_01001_d_0000040,181,150-300,1755.0,medium,0.1163,9,14,1,1
0000296_01001_d_0000040,181,150-300,2304.0,medium,0.1056,15,18,1,1
0000296_01001_d_0000040,181,150-300,240.0,small,0.1074,3,328,0,1
0000296_01001_d_0000040,181,150-300,420.0,small,0.1391,7,504,0,1
0000296_01001_d_0000040,181,150-300,290.0,small,0.0,3,84,1,1
0000296_01001_d_0000040,181,150-300,1400.0,medium,0.1184,11,19,1,1
0000296_01001_d_0000040,181,150-300,1406.0,medium,0.2258,16,52,1,1
0000296_01001_d_0000040,181,150-300,1280.0,medium,0.1104,11,46,1,1
0000296_01001_d_0000040,181,150-300,1131.0,medium,0.1074,6,37,1,1
0000296_01001_d_0000040,181,150-300,1044.0,medium,0.1104,11,44,1,1
0000296_01001_d_0000040,181,150-300,972.0,small,0.1168,6,45,1,1
0000296_01001_d_0000040,181,150-300,864.0,small,0.1168,9,54,1,1
0000296_01001_d_0000040,181,150-300,945.0,small,0.1301,11,74,1,1
0000296_01001_d_0000040,181,150-300,1330.0,medium,0.2258,16,56,1,1
0000296_01001_d_0000040,181,150-300,644.0,small,0.1226,8,29,1,1
0000296_01001_d_0000040,181,150-300,775.0,small,0.1301,11,62,1,1
0000296_01001_d_0000040,181,150-300,3534.0,medium,0.117,48,36,1,1
0000296_01001_d_0000040,181,150-300,484.0,small,0.083,6,218,1,1
0000296_01001_d_0000040,181,150-300,546.0,small,0.2122,7,55,1,1
0000296_01001_d_0000040,181,150-300,425.0,small,0.2122,5,156,1,1
0000296_01001_d_0000040,181,150-300,396.0,small,0.1121,3,826,0,1
0000296_01001_d_0000040,181,150-300,1927.0,medium,0.117,24,-1,0,0
0000296_01001_d_0000040,181,150-300,176.0,small,0.0115,2,285,1,1
0000296_01001_d_0000040,181,150-300,182.0,small,0.0,2,231,1,1
0000296_01001_d_0000040,181,150-300,132.0,small,0.0,2,-1,0,0
0000296_01001_d_0000040,181,150-300,182.0,small,0.0815,6,-1,0,0
0000296_01001_d_0000040,181,150-300,110.0,small,0.0815,3,-1,0,0
0000296_01001_d_0000040,181,150-300,210.0,small,0.0,3,849,0,1
0000296_01001_d_0000040,181,150-300,180.0,small,0.0031,7,53,1,1
0000296_01001_d_0000040,181,150-300,168.0,small,0.0204,4,160,1,1
0000296_01001_d_0000040,181,150-300,132.0,small,0.0,3,41,1,1
0000296_01001_d_0000040,181,150-300,143.0,small,0.1134,5,127,1,1
0000296_01001_d_0000040,181,150-300,132.0,small,0.3249,4,369,0,1
0000296_01001_d_0000040,181,150-300,182.0,small,0.3249,3,150,1,1
0000296_01001_d_0000040,181,150-300,256.0,small,0.2586,3,288,1,1
0000296_01001_d_0000040,181,150-300,250.0,small,0.0,3,508,0,1
0000296_01001_d_0000040,181,150-300,175.0,small,0.0,3,228,1,1
0000296_01001_d_0000040,181,150-300,264.0,small,0.3737,4,-1,0,0
0000296_01001_d_0000040,181,150-300,133.0,small,0.3737,3,240,1,1
0000296_01001_d_0000040,181,150-300,418.0,small,0.0429,3,-1,0,0
0000296_01001_d_0000040,181,150-300,81.0,small,0.1479,2,142,1,1
0000296_01001_d_0000040,181,150-300,408.0,small,0.1479,4,-1,0,0
0000296_01001_d_0000040,181,150-300,81.0,small,0.0,2,110,1,1
0000296_01001_d_0000040,181,150-300,399.0,small,0.0485,5,73,1,1
0000296_01001_d_0000040,181,150-300,120.0,small,0.0485,2,72,1,1
0000296_01001_d_0000040,181,150-300,140.0,small,0.0,3,59,1,1
0000296_01001_d_0000040,181,150-300,182.0,small,0.0,1,113,1,1
0000296_01001_d_0000040,181,150-300,27.0,small,0.0,2,-1,0,0
0000296_01001_d_0000040,181,150-300,24.0,small,0.0,1,-1,0,0
0000296_01001_d_0000040,181,150-300,64.0,small,0.0,3,190,1,1
0000296_01001_d_0000040,181,150-300,30.0,small,0.0,0,-1,0,0
0000296_01001_d_0000040,181,150-300,176.0,small,0.0,1,265,1,1
0000296_01001_d_0000040,181,150-300,133.0,small,0.0,1,157,1,1
0000296_01001_d_0000040,181,150-300,176.0,small,0.0,1,644,0,1
0000296_01001_d_0000040,181,150-300,138.0,small,0.0,2,-1,0,0
0000296_01001_d_0000040,181,150-300,187.0,small,0.0515,2,-1,0,0
0000296_01001_d_0000040,181,150-300,160.0,small,0.0515,2,-1,0,0
0000296_01001_d_0000040,181,150-300,154.0,small,0.0,1,-1,0,0
0000296_01001_d_0000040,181,150-300,175.0,small,0.0,0,-1,0,0
0000296_01001_d_0000040,181,150-300,345.0,small,0.0,0,-1,0,0
0000296_01001_d_0000040,181,150-300,240.0,small,0.0,0,-1,0,0
0000296_01001_d_0000040,181,150-300,345.0,small,0.1462,1,-1,0,0
0000296_01001_d_0000040,181,150-300,243.0,small,0.1462,2,181,1,1
0000296_01001_d_0000040,181,150-300,247.0,small,0.0,1,929,0,1
0000296_01001_d_0000040,181,150-300,435.0,small,0.2694,2,83,1,1
0000296_01001_d_0000040,181,150-300,696.0,small,0.2694,3,134,1,1
0000296_01001_d_0000040,181,150-300,925.0,small,0.1019,4,-1,0,0
0000296_01001_d_0000040,181,150-300,697.0,small,0.1019,3,38,1,1
0000296_01001_d_0000040,181,150-300,840.0,small,0.0,2,114,1,1
0000296_01001_d_0000040,181,150-300,414.0,small,0.0,3,133,1,1
0000296_01001_d_0000040,181,150-300,660.0,small,0.3,5,118,1,1
0000296_01001_d_0000040,181,150-300,420.0,small,0.349,5,330,0,1
0000296_01001_d_0000040,181,150-300,384.0,small,0.349,1,179,1,1
0000296_01001_d_0000040,181,150-300,609.0,small,0.1513,4,-1,0,0
0000296_01001_d_0000040,181,150-300,380.0,small,0.3,4,101,1,1
0000300_03201_d_0000154,66,50-100,6900.0,medium,0.0053,1,3,1,1
0000300_03201_d_0000154,66,50-100,6790.0,medium,0.0053,5,7,1,1
0000300_03201_d_0000154,66,50-100,4400.0,medium,0.0221,8,5,1,1
0000300_03201_d_0000154,66,50-100,3105.0,medium,0.078,6,19,1,1
0000300_03201_d_0000154,66,50-100,2340.0,medium,0.0774,4,13,1,1
0000300_03201_d_0000154,66,50-100,2080.0,medium,0.078,7,15,1,1
0000300_03201_d_0000154,66,50-100,2200.0,medium,0.0429,7,11,1,1
0000300_03201_d_0000154,66,50-100,3483.0,medium,0.0188,3,16,1,1
0000300_03201_d_0000154,66,50-100,418.0,small,0.0188,1,82,1,1
0000300_03201_d_0000154,66,50-100,340.0,small,0.0107,1,43,1,1
0000300_03201_d_0000154,66,50-100,416.0,small,0.1662,1,31,1,1
0000300_03201_d_0000154,66,50-100,405.0,small,0.1662,1,49,1,1
0000300_03201_d_0000154,66,50-100,950.0,small,0.0582,4,35,1,1
0000300_03201_d_0000154,66,50-100,1122.0,medium,0.3141,4,28,1,1
0000300_03201_d_0000154,66,50-100,836.0,small,0.3141,4,56,1,1
0000300_03201_d_0000154,66,50-100,144.0,small,0.0,1,146,1,1
0000300_03201_d_0000154,66,50-100,108.0,small,0.0,1,-1,0,0
0000300_03201_d_0000154,66,50-100,270.0,small,0.1489,1,18,1,1
0000300_03201_d_0000154,66,50-100,270.0,small,0.1489,1,34,1,1
0000300_03201_d_0000154,66,50-100,72.0,small,0.0,1,26,1,1
0000300_03201_d_0000154,66,50-100,80.0,small,0.0,2,21,1,1
0000300_03201_d_0000154,66,50-100,63.0,small,0.0,2,37,1,1
0000300_03201_d_0000154,66,50-100,90.0,small,0.0,2,33,1,1
0000300_03201_d_0000154,66,50-100,63.0,small,0.0,2,117,1,1
0000300_03201_d_0000154,66,50-100,56.0,small,0.0,1,-1,0,0
0000300_03201_d_0000154,66,50-100,36.0,small,0.0,2,143,1,1
0000300_03201_d_0000154,66,50-100,182.0,small,0.0,2,48,1,1
0000300_03201_d_0000154,66,50-100,45.0,small,0.3704,1,160,1,1
0000300_03201_d_0000154,66,50-100,66.0,small,0.3704,2,120,1,1
0000300_03201_d_0000154,66,50-100,4320.0,medium,0.0,0,23,1,1
0000300_03201_d_0000154,66,50-100,14883.0,large,0.0,0,22,1,1
0000300_03201_d_0000154,66,50-100,6561.0,medium,0.0,3,0,1,1
0000300_03201_d_0000154,66,50-100,4875.0,medium,0.0,1,1,1,1
0000300_03201_d_0000154,66,50-100,578.0,small,0.3571,1,30,1,1
0000300_03201_d_0000154,66,50-100,448.0,small,0.3571,1,32,1,1
0000300_03201_d_0000154,66,50-100,544.0,small,0.0,2,77,1,1
0000300_03201_d_0000154,66,50-100,774.0,small,0.0,4,55,1,1
0000300_03201_d_0000154,66,50-100,1320.0,medium,0.1049,5,46,1,1
0000300_03201_d_0000154,66,50-100,1344.0,medium,0.3135,3,68,1,1
0000300_03201_d_0000154,66,50-100,969.0,small,0.3135,3,259,1,1
0000300_03201_d_0000154,66,50-100,1240.0,medium,0.0524,3,10,1,1
0000300_03201_d_0000154,66,50-100,1530.0,medium,0.0524,4,8,1,1
0000300_03201_d_0000154,66,50-100,2412.0,medium,0.1046,4,9,1,1
0000300_03201_d_0000154,66,50-100,2394.0,medium,0.1046,5,6,1,1
0000300_03201_d_0000154,66,50-100,250.0,small,0.0,0,51,1,1
0000300_03201_d_0000154,66,50-100,702.0,small,0.0,1,52,1,1
0000300_03201_d_0000154,66,50-100,476.0,small,0.0,1,17,1,1
0000300_03201_d_0000154,66,50-100,555.0,small,0.0,2,29,1,1
0000300_03201_d_0000154,66,50-100,928.0,small,0.0,2,39,1,1
0000300_03201_d_0000154,66,50-100,600.0,small,0.0,2,244,1,1
0000300_03201_d_0000154,66,50-100,504.0,small,0.1569,1,90,1,1
0000300_03201_d_0000154,66,50-100,558.0,small,0.1569,2,27,1,1
0000300_03201_d_0000154,66,50-100,598.0,small,0.3342,3,106,1,1
0000300_03201_d_0000154,66,50-100,400.0,small,0.3342,1,152,1,1
0000300_03201_d_0000154,66,50-100,696.0,small,0.1601,3,47,1,1
0000300_03201_d_0000154,66,50-100,420.0,small,0.5013,3,87,1,1
0000300_03201_d_0000154,66,50-100,748.0,small,0.5013,4,40,1,1
0000300_03201_d_0000154,66,50-100,4425.0,medium,0.0226,12,4,1,1
0000300_03201_d_0000154,66,50-100,972.0,small,0.1078,3,36,1,1
0000300_03201_d_0000154,66,50-100,1166.0,medium,0.3313,4,20,1,1
0000300_03201_d_0000154,66,50-100,1000.0,small,0.3313,4,105,1,1
0000300_03201_d_0000154,66,50-100,6552.0,medium,0.0342,14,2,1,1
0000300_03201_d_0000154,66,50-100,1750.0,medium,0.0,0,12,1,1
0000300_03201_d_0000154,66,50-100,3034.0,medium,0.0,2,24,1,1
0000300_03201_d_0000154,66,50-100,2211.0,medium,0.3235,2,14,1,1
0000300_03201_d_0000154,66,50-100,2310.0,medium,0.3235,2,63,1,1
0000301_00001_d_0000156,96,50-100,552.0,small,0.0,0,29,1,1
0000301_00001_d_0000156,96,50-100,506.0,small,0.144,5,913,0,1
0000301_00001_d_0000156,96,50-100,209.0,small,0.144,1,198,1,1
0000301_00001_d_0000156,96,50-100,420.0,small,0.32,4,59,1,1
0000301_00001_d_0000156,96,50-100,240.0,small,0.32,3,133,1,1
0000301_00001_d_0000156,96,50-100,480.0,small,0.5349,5,111,1,1
0000301_00001_d_0000156,96,50-100,510.0,small,0.5349,5,43,1,1
0000301_00001_d_0000156,96,50-100,480.0,small,0.4127,1,83,1,1
0000301_00001_d_0000156,96,50-100,629.0,small,0.4127,3,27,1,1
0000301_00001_d_0000156,96,50-100,777.0,small,0.5472,1,33,1,1
0000301_00001_d_0000156,96,50-100,648.0,small,0.5472,1,21,1,1
0000301_00001_d_0000156,96,50-100,504.0,small,0.0453,2,412,0,1
0000301_00001_d_0000156,96,50-100,1144.0,medium,0.0276,3,48,1,1
0000301_00001_d_0000156,96,50-100,1988.0,medium,0.0453,8,62,1,1
0000301_00001_d_0000156,96,50-100,1972.0,medium,0.0443,11,15,1,1
0000301_00001_d_0000156,96,50-100,48.0,small,0.0182,1,378,0,1
0000301_00001_d_0000156,96,50-100,846.0,small,0.2761,5,90,1,1
0000301_00001_d_0000156,96,50-100,1160.0,medium,0.3788,6,66,1,1
0000301_00001_d_0000156,96,50-100,1064.0,medium,0.3788,7,36,1,1
0000301_00001_d_0000156,96,50-100,987.0,small,0.1621,5,16,1,1
0000301_00001_d_0000156,96,50-100,1078.0,medium,0.1621,4,122,1,1
0000301_00001_d_0000156,96,50-100,78.0,small,0.0114,1,-1,0,0
0000301_00001_d_0000156,96,50-100,140.0,small,0.0,0,-1,0,0
0000301_00001_d_0000156,96,50-100,1435.0,medium,0.1832,4,-1,0,0
0000301_00001_d_0000156,96,50-100,392.0,small,0.1728,3,45,1,1
0000301_00001_d_0000156,96,50-100,341.0,small,0.1832,3,39,1,1
0000301_00001_d_0000156,96,50-100,180.0,small,0.1604,3,-1,0,0
0000301_00001_d_0000156,96,50-100,319.0,small,0.0192,2,-1,0,0
0000301_00001_d_0000156,96,50-100,513.0,small,0.0165,1,159,1,1
0000301_00001_d_0000156,96,50-100,136.0,small,0.0,0,-1,0,0
0000301_00001_d_0000156,96,50-100,525.0,small,0.1933,4,172,1,1
0000301_00001_d_0000156,96,50-100,154.0,small,0.1933,2,-1,0,0
0000301_00001_d_0000156,96,50-100,858.0,small,0.2985,4,690,0,1
0000301_00001_d_0000156,96,50-100,273.0,small,0.2985,3,407,0,1
0000301_00001_d_0000156,96,50-100,36059.0,large,0.018,1,1,1,1
0000301_00001_d_0000156,96,50-100,37122.0,large,0.018,6,3,1,1
0000301_00001_d_0000156,96,50-100,26784.0,large,0.0,45,35,1,1
0000301_00001_d_0000156,96,50-100,30590.0,large,0.0,11,2,1,1
0000301_00001_d_0000156,96,50-100,12978.0,large,0.403,1,23,1,1
0000301_00001_d_0000156,96,50-100,5668.0,medium,0.403,1,130,1,1
0000301_00001_d_0000156,96,50-100,1870.0,medium,0.0,9,37,1,1
0000301_00001_d_0000156,96,50-100,494.0,small,0.0,0,28,1,1
0000301_00001_d_0000156,96,50-100,2016.0,medium,0.0,5,8,1,1
0000301_00001_d_0000156,96,50-100,975.0,small,0.0,4,18,1,1
0000301_00001_d_0000156,96,50-100,1696.0,medium,0.0,5,13,1,1
0000301_00001_d_0000156,96,50-100,560.0,small,0.3929,5,30,1,1
0000301_00001_d_0000156,96,50-100,220.0,small,0.3929,3,270,1,1
0000301_00001_d_0000156,96,50-100,1938.0,medium,0.2092,7,22,1,1
0000301_00001_d_0000156,96,50-100,490.0,small,0.2092,4,92,1,1
0000301_00001_d_0000156,96,50-100,385.0,small,0.2444,5,67,1,1
0000301_00001_d_0000156,96,50-100,455.0,small,0.2444,3,34,1,1
0000301_00001_d_0000156,96,50-100,234.0,small,0.125,4,64,1,1
0000301_00001_d_0000156,96,50-100,320.0,small,0.1335,8,53,1,1
0000301_00001_d_0000156,96,50-100,330.0,small,0.1718,7,-1,0,0
0000301_00001_d_0000156,96,50-100,252.0,small,0.1678,5,-1,0,0
0000301_00001_d_0000156,96,50-100,341.0,small,0.1957,8,805,0,1
0000301_00001_d_0000156,96,50-100,270.0,small,0.1957,7,329,0,1
0000301_00001_d_0000156,96,50-100,147.0,small,0.1335,6,-1,0,0
0000301_00001_d_0000156,96,50-100,243.0,small,0.2792,6,382,0,1
0000301_00001_d_0000156,96,50-100,261.0,small,0.2792,5,46,1,1
0000301_00001_d_0000156,96,50-100,513.0,small,0.0,3,55,1,1
0000301_00001_d_0000156,96,50-100,1218.0,medium,0.0,9,63,1,1
0000301_00001_d_0000156,96,50-100,986.0,small,0.4842,7,20,1,1
0000301_00001_d_0000156,96,50-100,945.0,small,0.4842,7,19,1,1
0000301_00001_d_0000156,96,50-100,455.0,small,0.2618,6,297,1,1
0000301_00001_d_0000156,96,50-100,1080.0,medium,0.3994,9,47,1,1
0000301_00001_d_0000156,96,50-100,770.0,small,0.3994,9,86,1,1
0000301_00001_d_0000156,96,50-100,961.0,small,0.3377,7,24,1,1
0000301_00001_d_0000156,96,50-100,560.0,small,0.3377,5,41,1,1
0000301_00001_d_0000156,96,50-100,420.0,small,0.2363,4,728,0,1
0000301_00001_d_0000156,96,50-100,1184.0,medium,0.2965,3,26,1,1
0000301_00001_d_0000156,96,50-100,740.0,small,0.2965,3,52,1,1
0000301_00001_d_0000156,96,50-100,408.0,small,0.1988,3,42,1,1
0000301_00001_d_0000156,96,50-100,1276.0,medium,0.0,0,12,1,1
0000301_00001_d_0000156,96,50-100,7808.0,medium,0.0,19,0,1,1
