image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273271,3a5e000d8876f1b",30,<50,1000,24,29,30,30,1,0,19,0,56,0,0,0,3,2,27,27
"273271,3aa80005bd2228c",18,<50,328,18,18,18,18,0,0,26,0,32,0,0,0,0,0,18,18
"273271,49df000b72422a4",61,50-100,1000,38,46,52,54,8,0,23,0,40,0,39,26,21,19,1,1
"273271,4df400094283283",70,50-100,1000,37,51,60,61,10,1,18,0,33,0,2,0,36,23,32,28
"273271,537f000c925ee39",31,<50,1000,28,30,30,30,0,0,33,0,79,0,0,0,0,0,31,30
"273271,567e000e6056790",8,<50,187,7,7,7,7,0,0,6,0,12,0,0,0,4,4,4,3
"273271,56da000eae8b77e",14,<50,521,12,12,12,12,0,0,15,0,25,0,0,0,0,0,14,12
"273271,61f6000dd621091",4,<50,336,4,4,4,4,0,0,2,0,5,0,0,0,0,0,4,4
"273271,63310004bcf4080",8,<50,382,7,7,7,7,0,0,10,0,16,0,0,0,0,0,8,7
"273271,66c80000d2981c7",63,50-100,756,54,57,60,62,5,0,29,0,66,0,1,1,53,47,9,9
"273271,66ed000feeb94c4",9,<50,1000,9,9,9,9,0,0,11,0,18,0,0,0,3,3,6,6
"273271,6978000bc5ca523",10,<50,1000,9,9,9,9,0,0,35,0,71,0,0,0,1,1,9,8
"273271,6f08000d660ba5c",12,<50,760,11,12,12,12,0,0,12,0,16,0,1,1,0,0,11,11
"273271,70de000d7a4bf67",13,<50,386,13,13,13,13,0,0,16,0,20,0,0,0,0,0,13,13
"273271,8175000acdc1bb2",15,<50,800,15,15,15,15,0,0,20,0,29,0,1,1,3,3,11,11
"273271,838a000a6c32064",13,<50,261,13,13,13,13,0,0,15,0,19,0,0,0,1,1,12,12
"273271,83fd000a7f0dba0",10,<50,175,9,9,9,9,0,0,10,0,11,0,0,0,0,0,10,9
"273271,945100033c01e9a",8,<50,669,6,7,7,7,0,0,11,0,27,0,0,0,1,1,7,6
"273271,952300091ad43ba",53,50-100,888,42,46,48,48,2,1,33,0,67,0,0,0,2,1,51,45
"273271,9e4f0004d21d70b",19,<50,242,16,16,16,16,0,0,14,0,16,0,3,2,3,3,13,11
"273271,a01a000ee6d7912",37,<50,454,28,32,36,36,4,0,29,0,45,0,9,6,22,20,6,6
"273271,a1dd0001077d1d8",4,<50,215,4,4,4,4,0,0,2,0,5,0,0,0,0,0,4,4
"273271,a319000bbe7020e",5,<50,231,5,5,5,5,0,0,2,0,6,0,0,0,2,2,3,3
"273271,aa0e000d3082d25",11,<50,470,11,11,11,11,0,0,13,0,22,0,0,0,2,2,9,9
"273271,aaa9000baccf24e",12,<50,501,12,12,12,12,0,0,14,0,24,0,0,0,0,0,12,12
"273271,c1e5000c38abee6",35,<50,594,27,29,32,32,3,0,23,0,34,0,0,0,9,6,26,23
"273271,c732000363c2477",13,<50,305,13,13,13,13,0,0,14,0,17,0,0,0,0,0,13,13
"273271,c97200070d27530",79,50-100,780,49,71,74,75,4,0,15,0,26,0,0,0,62,56,17,15
"273271,c9db000d5146c15",6,<50,228,6,6,6,6,0,0,7,0,8,0,0,0,0,0,6,6
"273271,e291000150cea56",17,<50,666,16,16,16,16,0,0,22,0,31,0,0,0,7,6,10,10
"273271,e38b000165dec86",29,<50,598,27,28,28,28,0,0,18,0,38,0,0,0,0,0,29,28
"273271,f1e00008dc402a8",6,<50,225,6,6,6,6,0,0,4,0,6,0,0,0,0,0,6,6
"273271,f2b1000ed733672",6,<50,187,6,6,6,6,0,0,6,0,6,0,0,0,0,0,6,6
"273271,f30000061983aad",6,<50,315,6,6,6,6,0,0,5,0,12,0,0,0,0,0,6,6
"273271,f51c000f2c89893",14,<50,477,13,14,14,14,0,0,16,0,31,0,0,0,0,0,14,14
"273271,f6b60006f357250",9,<50,1000,9,9,9,9,0,0,8,0,16,0,0,0,4,4,5,5
"273271,f7900000bf30e5b",16,<50,1000,16,16,16,16,0,0,18,0,38,0,0,0,7,7,9,9
"273271,fb48000b01fe0f2",102,100-150,834,52,72,80,84,12,1,17,0,25,0,8,2,89,65,5,5
"273275,1004c4000f0fb8bd8",37,<50,557,36,37,37,37,0,0,28,0,44,0,0,0,20,20,17,17
"273275,100800003b13c799",25,<50,574,15,18,19,19,1,0,9,0,20,0,0,0,8,5,17,13
"273275,100d7c00070f46c13",5,<50,62,5,5,5,5,0,0,7,0,7,0,0,0,0,0,5,5
"273275,1013e4000adee7bb2",25,<50,237,24,25,25,25,0,0,27,0,37,0,0,0,10,10,15,15
"273275,101813000cc57dcb4",16,<50,431,15,15,15,15,0,0,18,0,27,0,0,0,0,0,16,15
"273275,102921000b5d04ac5",12,<50,322,11,12,12,12,0,0,12,0,19,0,0,0,0,0,12,12
"273275,102ad600001fb98c3",69,50-100,360,69,69,69,69,0,0,25,0,47,0,0,0,48,48,21,21
"273275,102e6f000248d191a",11,<50,377,11,11,11,11,0,0,13,0,24,0,0,0,0,0,11,11
