image,n_gt,bucket,n_det_total,matched@100,matched@300,matched@600,matched@1000,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
"273275,fc9e300008740385",11,<50,236,1,1,1,1,14,0,26,0,0,0,0,0,11,1
"273275,fcc0a0007276e09d",28,<50,530,19,21,24,24,48,0,66,0,0,0,0,0,28,21
"273275,fd671000aa453c73",37,<50,367,10,15,16,16,31,0,43,0,0,0,0,0,37,15
"273275,fdbe00003e1de45b",20,<50,357,10,11,11,11,23,0,40,0,0,0,0,0,20,11
"273275,fe14d0000a4dff84",6,<50,415,4,4,4,4,16,0,28,0,0,0,0,0,6,4
"273275,fe96700089398e06",15,<50,317,14,14,14,14,11,0,15,0,0,0,0,0,15,14
"273275,fef44000afde4f95",9,<50,238,5,5,5,5,12,0,24,0,0,0,0,0,9,5
"273275,ffc0000a6e9be0f",27,<50,198,9,9,9,9,10,0,11,0,4,1,20,5,3,3
"273278,100115000bb13f6bd",16,<50,719,11,11,11,12,32,0,56,0,0,0,3,2,13,9
"273278,10015000017fab156",19,<50,477,13,13,14,14,18,0,25,0,0,0,5,4,14,9
"273278,10018d0006975f271",23,<50,579,19,19,19,19,19,0,26,0,0,0,13,9,10,10
"273278,1001f80003a256a47",37,<50,932,26,33,33,33,39,0,75,0,0,0,22,19,15,14
"273278,1002a50002f786bd8",24,<50,758,15,17,18,18,19,0,33,0,0,0,3,0,21,17
"273278,10034000d2f8f848",6,<50,274,3,3,3,3,6,0,10,0,0,0,0,0,6,3
"273278,10038f000b9ede6b7",14,<50,436,12,13,13,13,11,0,18,0,3,3,1,1,10,9
"273278,10049500047e82c79",12,<50,361,12,12,12,12,16,0,30,0,0,0,7,7,5,5
"273278,1004e00006a12d047",5,<50,269,4,5,5,5,14,0,17,0,0,0,0,0,5,5
"273278,1005d3000330893f5",10,<50,447,8,8,8,8,16,0,27,0,0,0,0,0,10,8
"273278,1006d20007daf8366",21,<50,577,20,20,20,20,27,0,42,0,0,0,0,0,21,20
"273278,100d7400009e37c38",37,<50,711,24,25,26,26,23,0,37,0,3,0,25,18,9,7
"273278,100e78000579e260c",18,<50,469,13,15,16,16,14,0,31,0,0,0,6,6,12,9
"273278,101ab20001613531b",30,<50,662,24,26,27,27,26,0,32,0,4,4,24,20,2,2
"273278,102e800069bf901a",7,<50,265,5,5,5,5,11,0,14,0,0,0,0,0,7,5
"273278,103204000dfd1be77",7,<50,654,2,4,5,5,27,0,46,0,0,0,0,0,7,4
"273278,1041f000f32e9da7",23,<50,702,11,14,14,14,20,0,43,0,0,0,0,0,23,14
"273278,104e20000371740c",17,<50,573,12,13,13,13,12,0,22,0,0,0,1,1,16,12
"273278,106ab000099beb769",33,<50,609,28,29,30,30,22,0,40,0,1,1,26,22,6,6
"273278,106da9000c20ac8ef",6,<50,608,5,5,5,5,15,0,26,0,0,0,0,0,6,5
"273278,107b240001d983e81",20,<50,954,10,14,14,14,19,0,30,0,0,0,8,4,12,10
"273278,10853d00030835456",5,<50,421,4,4,4,4,12,0,15,0,0,0,2,1,3,3
"273278,108775000a1447202",18,<50,662,5,6,7,7,13,0,21,0,0,0,0,0,18,6
"273278,108dfb000be2e44b5",128,100-150,905,71,113,125,126,4,0,22,0,2,1,126,112,0,0
"273278,1096c0000e05875d9",238,150-300,967,37,78,110,126,31,0,64,0,25,1,192,63,21,14
"273278,109aa10008a2848c7",91,50-100,827,49,63,70,74,30,0,54,0,8,4,83,59,0,0
"273278,109b26000ad38d419",25,<50,771,19,20,22,22,24,0,40,0,0,0,25,20,0,0
"273278,10ad5500069ff08f1",81,50-100,788,44,56,59,59,30,0,49,0,1,0,57,38,23,18
"273278,10aff60002059db32",26,<50,738,22,23,24,25,28,0,43,0,3,3,21,19,2,1
"273278,10b058000a2e11237",22,<50,596,14,18,18,18,35,0,55,0,13,10,9,8,0,0
"273278,10b295000d40d842a",22,<50,477,18,19,20,20,21,0,31,0,0,0,5,4,17,15
"273278,10b9c1000c3ae8ec2",11,<50,608,2,2,2,2,5,0,20,0,0,0,0,0,11,2
"273278,10bc76000d5e7a5a4",11,<50,507,10,11,11,11,14,0,31,0,0,0,4,4,7,7
"273278,10bdb10007de6071d",30,<50,688,25,27,27,27,20,0,35,0,0,0,19,18,11,9
"273278,10c7db000a4619a49",30,<50,723,27,28,28,28,31,0,52,0,0,0,6,6,24,22
"273278,10d6d60007528974b",13,<50,649,7,9,11,11,14,0,21,0,5,1,8,8,0,0
"273278,10d720000202076d",18,<50,246,9,10,10,10,11,0,22,0,0,0,11,7,7,3
"273278,10d812000579ab825",32,<50,824,16,23,26,26,41,0,69,0,0,0,5,4,27,19
"273278,10e079000dcbab9dc",13,<50,526,10,11,12,12,13,0,20,0,0,0,4,4,9,7
"273278,10e214000f02bcfa5",8,<50,485,8,8,8,8,10,0,16,0,0,0,0,0,8,8
"273278,10f6da000eb0093d5",46,<50,702,38,43,45,45,31,0,48,0,11,10,34,32,1,1
"273278,10f997000e16ebfe0",17,<50,372,12,13,13,13,16,0,28,0,0,0,0,0,17,13
"273278,10fa00005a880f8c",21,<50,450,16,17,19,19,20,0,24,0,0,0,1,1,20,16
"273278,111002000cd3dfed3",13,<50,647,9,11,11,11,9,0,28,0,0,0,0,0,13,11
"273278,11162d0003d11a69e",23,<50,302,21,21,21,21,21,0,31,0,1,1,21,19,1,1
"273278,112553000aeaa6f91",37,<50,398,32,34,34,34,24,0,41,0,18,15,17,17,2,2
"273278,1125ce0002a5136ad",24,<50,758,16,21,23,23,26,0,46,0,0,0,10,8,14,13
"273278,113df0000efdcdce6",10,<50,891,8,8,8,8,15,0,25,0,0,0,9,7,1,1
"273278,11432a0008a561b38",37,<50,275,13,14,14,14,19,0,24,0,2,0,24,12,11,2
"273278,11483000092033afa",18,<50,457,13,15,16,16,15,0,26,0,9,6,5,5,4,4
"273278,114971000c1384135",15,<50,359,9,11,11,11,6,0,14,0,2,2,9,8,4,1
"273278,114ae50000df4076f",51,50-100,720,26,34,36,37,32,0,50,0,6,3,37,29,8,2
"273278,114b1b00072cd6433",17,<50,401,14,16,16,16,14,0,25,0,0,0,17,16,0,0
"273278,114bfb000bf92b86e",32,<50,556,22,24,26,26,16,0,28,0,0,0,16,11,16,13
"273278,11520b000feec4d1d",38,<50,875,21,25,29,29,20,0,32,0,7,2,26,18,5,5
"273278,115229000649fccdc",27,<50,593,22,24,24,24,20,0,32,0,4,4,19,17,4,3
"273278,116e9d00070132d3e",10,<50,81,2,2,2,2,5,0,6,0,0,0,10,2,0,0
"273278,11762f000c90c7561",9,<50,293,6,6,6,6,9,0,18,0,0,0,2,0,7,6
"273278,117f5d0007317556f",57,50-100,647,23,35,41,41,13,0,36,0,57,35,0,0,0,0
"273278,1189e0000c4446ad6",30,<50,662,22,28,29,29,25,0,45,0,0,0,3,3,27,25
"273278,118a1a0006d01c3bf",56,50-100,948,35,45,47,48,47,0,73,0,5,4,12,11,39,30
"273278,118bc100062810fd1",30,<50,434,25,26,26,26,26,0,34,0,13,12,17,14,0,0
"273278,1193020004095144d",23,<50,720,12,12,12,12,24,0,46,0,8,1,12,9,3,2
"273278,1199aa000330205e0",30,<50,551,13,15,16,16,17,0,36,0,5,1,22,11,3,3
"273278,119a44000f3a12eda",149,100-150,690,61,84,97,99,36,0,64,0,37,13,91,57,21,14
"273278,119a8c00081dee15f",17,<50,511,13,15,15,15,20,0,29,0,0,0,6,5,11,10
"273278,119b49000145232b1",22,<50,462,12,13,14,14,18,0,26,0,0,0,21,13,1,0
"273278,119cda000378dd484",10,<50,563,7,8,8,8,17,0,39,0,0,0,7,5,3,3
"273278,119d1e0007a00646b",21,<50,989,15,16,18,18,30,0,65,0,0,0,13,9,8,7
"273278,119d760006bf1ca43",12,<50,904,10,11,11,11,31,0,69,0,0,0,12,11,0,0
"273278,11a0170002a94c4af",12,<50,408,7,7,7,7,10,0,20,0,0,0,5,4,7,3
"273278,11a32b0009afe0b17",23,<50,550,14,14,14,14,23,0,35,0,8,5,11,9,4,0
"273278,11a6b000f68eab36",7,<50,174,6,7,7,7,7,0,12,0,0,0,0,0,7,7
"273278,11b952000775b6641",64,50-100,927,43,55,57,57,29,0,77,0,33,27,31,28,0,0
"273278,11ba49000d48226cd",13,<50,681,5,8,8,9,12,0,22,0,0,0,4,2,9,6
"273278,11c17d0002374d01a",12,<50,461,8,9,9,9,26,0,42,0,0,0,9,6,3,3
"273278,11c39d0003ff17c86",7,<50,319,2,2,2,2,13,0,16,0,0,0,7,2,0,0
"273278,11c8fa0008ddfcdb0",49,<50,617,22,28,28,28,25,0,40,0,0,0,32,23,17,5
"273278,11cc4f000ce00e000",48,<50,117,4,4,4,4,3,0,6,0,0,0,6,0,42,4
"273278,11ccfd000d2a5dfa1",11,<50,331,9,9,9,9,14,0,22,0,1,0,6,5,4,4
"273278,11ce420006fa679b2",5,<50,379,5,5,5,5,7,0,13,0,0,0,0,0,5,5
"273278,11d34b000324b520c",14,<50,620,7,7,8,8,19,0,35,0,3,2,6,5,5,0
"273278,11d6810006f70c5d0",48,<50,169,11,12,12,12,7,0,10,0,2,0,41,10,5,2
"273278,11d6b0000755a6222",11,<50,525,10,10,10,10,17,0,30,0,1,1,8,8,2,1
"273278,11d70b00089e4b6a2",61,50-100,645,44,49,52,52,34,0,74,0,0,0,18,11,43,38
"273278,11dbc8000dfa0b0bd",108,100-150,894,34,59,68,71,34,0,69,0,1,0,64,30,43,29
"273278,11e02b0009a0d5b27",29,<50,763,21,25,26,26,24,0,42,0,0,0,9,6,20,19
"273278,11e583000a1c00d58",43,<50,615,30,34,37,37,26,0,46,0,3,1,40,33,0,0
"273278,11e608000dfa9f51e",148,100-150,837,9,19,28,35,14,0,41,0,0,0,97,15,51,4
"273278,11ee80000a8822054",25,<50,409,14,16,17,17,20,0,38,0,0,0,22,13,3,3
"273278,11f1e9000b6e88729",99,50-100,962,33,56,65,74,28,0,51,0,2,1,55,25,42,30
"273278,11f9e600064f6c6a6",52,50-100,629,33,40,42,43,27,0,42,0,22,16,28,22,2,2
"273278,11fd3f00067a1790c",65,50-100,511,39,50,55,55,27,0,40,0,40,27,23,21,2,2
"273278,120318000e33c5438",16,<50,543,13,13,14,14,19,0,26,0,3,2,5,5,8,6
"273278,12056a000c0a54105",21,<50,280,15,15,15,15,18,0,29,0,0,0,17,13,4,2
"273278,1207780005c6a21a2",55,50-100,829,37,43,47,47,45,0,62,0,1,1,43,33,11,9
"273278,1217f1000a42b82b9",22,<50,577,20,20,20,20,26,0,44,0,0,0,17,15,5,5
"273278,121cb000049b1137d",23,<50,901,17,19,19,19,23,0,33,0,1,0,8,5,14,14
"273278,121e9600006fedac1",13,<50,335,7,7,7,7,10,0,21,0,0,0,6,3,7,4
"273278,12207b000cfa2b2ac",30,<50,822,24,26,26,27,32,0,44,0,0,0,3,3,27,23
"273278,1224a9000d6db2643",68,50-100,836,42,53,56,59,30,0,50,0,1,1,58,44,9,8
"273278,12258200053fa2e71",17,<50,501,12,13,13,13,28,0,42,0,0,0,12,12,5,1
"273278,122a260008a54ddd5",15,<50,486,9,11,13,13,13,0,36,0,0,0,14,11,1,0
"273278,122e9100003ec98d7",12,<50,478,7,8,8,8,13,0,22,0,0,0,0,0,12,8
"273278,1234c4000334bf7ad",22,<50,499,14,15,15,15,24,0,48,0,0,0,10,6,12,9
"273278,1236e2000398f0719",46,<50,632,35,39,41,41,38,0,54,0,0,0,46,39,0,0
"273278,1244ed000307c46d9",46,<50,527,32,36,38,38,25,0,48,0,2,2,41,31,3,3
"273278,124889000135bfa5e",28,<50,242,25,25,25,25,22,0,33,0,16,14,6,6,6,5
"273278,1252e900006e13a4f",15,<50,869,14,14,14,14,17,0,28,0,1,1,12,11,2,2
"273278,12561000074b16b92",7,<50,236,7,7,7,7,11,0,18,0,0,0,6,6,1,1
"273278,12572c000fa579b60",30,<50,665,23,27,27,27,25,0,36,0,5,5,14,12,11,10
"273278,1258ff00014096fd7",4,<50,324,4,4,4,4,10,0,12,0,0,0,0,0,4,4
"273278,125d8700017df6d3a",16,<50,237,8,8,8,8,3,0,3,0,0,0,0,0,16,8
"273278,126f800001398ff5a",16,<50,436,12,14,14,14,17,0,21,0,0,0,6,5,10,9
"273278,12726c00029afc0f0",42,<50,489,21,23,25,25,24,0,38,0,0,0,42,23,0,0
"273278,1276f000361adc15",12,<50,571,9,10,10,10,13,0,31,0,0,0,0,0,12,10
"273278,127950005d59d51d",18,<50,623,15,16,16,16,32,0,53,0,18,16,0,0,0,0
"273278,127b200003f844a0",16,<50,383,14,14,14,14,17,0,29,0,0,0,0,0,16,14
"273278,128c06000217d7dc3",19,<50,360,9,11,12,12,16,0,25,0,5,0,9,6,5,5
"273278,128c9a0007f636361",16,<50,677,13,13,14,14,18,0,27,0,0,0,0,0,16,13
"273278,129112000264c9dc1",51,50-100,617,34,38,40,40,23,0,33,0,12,6,37,32,2,0
"273278,12949b000f788b741",20,<50,596,18,20,20,20,12,0,20,0,3,3,17,17,0,0
"273278,1296c5000d81dbac4",34,<50,465,27,29,30,30,22,0,38,0,0,0,9,7,25,22
"273278,129c000003d111609",17,<50,643,15,15,15,15,19,0,40,0,0,0,0,0,17,15
"273278,12a2100096a6b3f5",5,<50,193,3,3,3,3,7,0,10,0,0,0,0,0,5,3
"273278,12a3910008ac45f2c",17,<50,205,16,16,16,16,13,0,21,0,0,0,10,10,7,6
"273278,12aad50007c35e0b8",10,<50,533,8,9,9,9,16,0,34,0,0,0,1,1,9,8
"273278,12b4e3000ec1fb1fd",8,<50,216,7,7,7,7,10,0,14,0,1,1,2,2,5,4
"273278,12b4fd0005cc1185e",7,<50,183,5,6,6,6,3,0,4,0,0,0,0,0,7,6
"273278,12b9720005cb04b8f",11,<50,549,9,9,9,9,16,0,26,0,0,0,0,0,11,9
"273278,12bafd000d4906a9d",32,<50,773,25,27,29,29,25,0,36,0,4,4,20,15,8,8
"273278,12cfaa00066c4734f",10,<50,362,7,7,7,7,8,0,14,0,0,0,3,1,7,6
"273278,12d5a00000b7cb45",4,<50,371,3,4,4,4,7,0,11,0,0,0,0,0,4,4
"273278,12db2000f0d94fd1",8,<50,235,8,8,8,8,6,0,12,0,0,0,0,0,8,8
"273278,12db39000262a2db5",26,<50,460,19,21,21,21,19,0,35,0,12,8,9,8,5,5
"273278,12e4e60000934e1af",36,<50,664,25,27,29,30,26,0,34,0,0,0,14,9,22,18
"273278,12f26e000855247b5",11,<50,454,11,11,11,11,13,0,22,0,2,2,7,7,2,2
"273278,12f3cc0001e6ee241",103,100-150,930,44,61,73,76,30,0,53,0,4,0,98,61,1,0
"273278,12f44f00043560129",11,<50,632,8,8,8,8,17,0,29,0,0,0,4,2,7,6
"273278,12f56000087fafde1",12,<50,897,10,11,11,11,20,0,44,0,0,0,0,0,12,11
"273278,12f5a9000fc264e1f",17,<50,563,12,14,15,15,10,0,20,0,0,0,2,2,15,12
"273278,12f70000089b7b56a",9,<50,241,9,9,9,9,8,0,11,0,0,0,0,0,9,9
"273278,12f8d10008a22353d",15,<50,752,11,12,14,14,16,0,37,0,3,3,11,8,1,1
"273278,12f9f4000f655af02",12,<50,316,9,9,9,9,11,0,13,0,0,0,8,7,4,2
"273278,12fa0e000d6e0de9b",14,<50,351,10,10,10,10,12,0,18,0,0,0,1,0,13,10
"273278,12faf5000a2d7cde0",20,<50,574,20,20,20,20,24,0,39,0,1,1,14,14,5,5
"273278,12fd4b000cf6622b4",46,<50,925,30,33,35,37,30,0,58,0,1,1,21,13,24,19
"273278,12fdf800007a2b893",24,<50,504,10,13,13,13,20,0,37,0,0,0,4,3,20,10
"273278,12ff7000288e3b70",19,<50,445,13,15,15,15,16,0,30,0,0,0,0,0,19,15
"273278,1301d2000cf15c7b9",72,50-100,701,44,55,58,58,19,0,35,0,4,3,67,51,1,1
"273278,13029e000b74c6b4d",16,<50,803,11,13,14,14,14,0,34,0,0,0,3,2,13,11
"273278,130327000ef70a0b7",52,50-100,771,25,29,31,33,20,0,33,0,5,1,33,16,14,12
"273278,1308900097d8732b",8,<50,179,7,8,8,8,11,0,17,0,0,0,6,6,2,2
"273278,1311ed000676aaa61",13,<50,635,6,6,8,8,16,0,29,0,0,0,9,6,4,0
"273278,13155d00036433749",14,<50,351,4,4,5,5,15,0,19,0,0,0,8,4,6,0
"273278,131725000a60cca44",26,<50,732,14,16,18,18,24,0,45,0,0,0,0,0,26,16
"273278,131d010009221fee0",12,<50,671,8,8,8,8,11,0,21,0,0,0,6,4,6,4
"273278,13211b0007aa4111c",15,<50,572,9,10,11,11,14,0,21,0,0,0,4,3,11,7
"273278,13215d000634ff993",19,<50,690,16,18,19,19,16,0,41,0,0,0,18,17,1,1
"273278,132316000125e6ddc",16,<50,526,7,8,8,8,15,0,27,0,0,0,9,6,7,2
"273278,13274700073db4b9b",13,<50,516,10,12,13,13,10,0,21,0,0,0,0,0,13,12
"273278,132db80008be4d873",79,50-100,676,15,23,23,23,15,0,32,0,0,0,45,10,34,13
"273278,1340320001be76383",43,<50,772,28,31,33,35,21,0,43,0,0,0,16,8,27,23
"273278,134324000be205fa0",35,<50,625,16,19,22,22,16,0,30,0,0,0,5,2,30,17
"273278,13452e0005f30d04a",24,<50,647,22,22,22,23,20,0,28,0,0,0,19,17,5,5
"273278,134612000d1349339",12,<50,366,7,7,7,7,13,0,21,0,0,0,0,0,12,7
"273278,13489900028d1cf15",19,<50,484,15,16,16,16,12,0,17,0,0,0,15,12,4,4
"273278,1348b500047a02ea5",62,50-100,664,40,49,53,53,24,0,47,0,6,5,54,44,2,0
"273278,134ace000f3ba6fe6",14,<50,443,12,12,12,12,15,0,21,0,0,0,10,10,4,2
"273278,134b5f000dd6f9493",17,<50,474,6,6,7,7,14,0,22,0,0,0,5,4,12,2
"273278,134c66000ab3231d6",16,<50,413,12,14,14,14,13,0,24,0,0,0,6,4,10,10
"273278,1350f7000d44f8e77",17,<50,562,15,16,16,16,17,0,29,0,5,5,9,8,3,3
"273278,135122000bc641544",27,<50,401,24,25,27,27,22,0,37,0,20,19,7,6,0,0
"273278,13558c000840c0abf",20,<50,421,15,18,18,18,15,0,30,0,0,0,6,6,14,12
"273278,135f0e000a32c28c0",9,<50,414,8,8,8,8,8,0,15,0,0,0,0,0,9,8
"273278,135f7b0006a673bfd",13,<50,443,6,8,8,8,16,0,22,0,2,2,6,6,5,0
"273278,1362da000a87b9181",32,<50,980,11,15,18,21,27,0,49,0,0,0,3,3,29,12
"273278,13654e00044284d50",19,<50,580,14,15,15,15,14,0,32,0,0,0,2,2,17,13
"273278,136588000dfe4b1b2",33,<50,822,26,28,30,31,31,0,47,0,0,0,10,9,23,19
"273278,136c9a000798343ea",15,<50,549,12,13,13,13,22,0,31,0,0,0,0,0,15,13
"273278,1370420003e880ce5",16,<50,505,9,10,10,10,15,0,18,0,0,0,1,0,15,10
"273278,137825000d1b23658",38,<50,834,18,21,24,25,23,0,43,0,0,0,25,14,13,7
"273278,137e74000890aedc4",16,<50,671,16,16,16,16,29,0,47,0,0,0,12,12,4,4
"273278,137f8d0009161f6ae",22,<50,990,13,15,16,17,16,0,30,0,0,0,13,8,9,7
"273278,137fb50007350f1e4",12,<50,586,7,7,9,9,13,0,32,0,0,0,1,1,11,6
"273278,138156000b5c781a9",27,<50,857,21,23,23,25,23,0,33,0,0,0,13,12,14,11
"273278,1384570008246d446",25,<50,475,15,18,18,18,11,0,20,0,18,13,7,5,0,0
"273278,13847100087e318be",8,<50,293,4,5,5,5,13,0,18,0,0,0,0,0,8,5
"273278,1396fd0008de1e103",87,50-100,773,31,45,54,54,13,0,36,0,8,2,71,35,8,8
"273278,1399a3000de8d36ec",19,<50,533,14,15,15,15,14,0,32,0,0,0,11,7,8,8
"273278,139cfd00021802b1b",28,<50,677,17,21,22,22,21,0,36,0,4,1,14,13,10,7
"273278,139d1e0009381bafa",29,<50,618,14,16,17,17,20,0,32,0,0,0,16,12,13,4
"273278,139e3100038752c2d",51,50-100,906,27,35,38,38,28,0,49,0,0,0,0,0,51,35
"273278,13a264000c44d83ff",9,<50,408,8,8,8,8,10,0,16,0,4,3,4,4,1,1
"273278,13ac230000ff9d489",28,<50,629,13,17,19,19,21,0,33,0,0,0,0,0,28,17
"273278,13ada30000b698f30",14,<50,865,11,11,12,12,11,0,18,0,0,0,1,0,13,11
"273278,13adc5000aead18d0",22,<50,479,14,17,18,18,17,0,31,0,0,0,20,16,2,1
"273278,13ae63000b2f2e09a",7,<50,419,7,7,7,7,10,0,14,0,0,0,0,0,7,7
"273278,13af28000e9ac56ab",17,<50,626,15,15,16,16,16,0,27,0,0,0,15,13,2,2
"273278,13b070000a7c2e917",8,<50,631,3,5,5,5,4,0,15,0,0,0,3,1,5,4
"273278,13b3fd00017b6e8d7",32,<50,779,18,19,21,21,18,0,38,0,0,0,8,7,24,12
"273278,13b45c000cd1337e0",7,<50,276,5,5,5,5,7,0,14,0,0,0,2,1,5,4
"273278,13b8c50007acd86bb",13,<50,490,11,12,13,13,12,0,18,0,0,0,8,8,5,4
"273278,13bb3d0006db1fa62",14,<50,504,14,14,14,14,19,0,25,0,4,4,9,9,1,1
"273278,13bec9000d624327d",17,<50,560,8,12,13,13,16,0,28,0,0,0,1,0,16,12
"273278,13bf6c000000cff04",11,<50,414,5,5,5,5,12,0,25,0,0,0,2,2,9,3
"273278,13c1930004628f0f5",21,<50,316,2,3,3,3,8,0,12,0,0,0,8,3,13,0
"273278,13c227000c7146fcb",38,<50,830,20,27,29,29,18,0,36,0,0,0,6,3,32,24
"273278,13c5c000029327bf5",18,<50,572,18,18,18,18,22,0,39,0,0,0,0,0,18,18
"273278,1402c000043dd5ff",5,<50,120,5,5,5,5,4,0,6,0,0,0,0,0,5,5
"273278,14081f000db0bb9ab",18,<50,551,14,17,17,17,22,0,32,0,5,5,13,12,0,0
"273278,140a440006a53d382",3,<50,237,3,3,3,3,7,0,10,0,0,0,0,0,3,3
"273278,140b08000d2ad31b6",5,<50,283,4,4,4,4,5,0,9,0,0,0,1,1,4,3
"273278,140e6100027c8ddde",4,<50,127,3,3,3,3,3,0,3,0,0,0,3,2,1,1
"273278,140ee20001a75b83a",28,<50,515,23,25,25,25,18,0,27,0,15,12,11,11,2,2
"273278,14130b000f24b42ca",5,<50,252,3,3,3,3,6,0,11,0,0,0,0,0,5,3
"273278,141757000cba5a469",60,50-100,940,30,40,43,49,26,0,61,0,17,10,37,25,6,5
"273278,14190f0008c68bee8",12,<50,232,8,9,9,9,6,0,11,0,7,5,5,4,0,0
"273278,1423fe0003fabb3a3",9,<50,418,6,6,7,7,9,0,13,0,0,0,3,2,6,4
"273278,142caa000c4746744",18,<50,228,16,16,16,16,15,0,20,0,17,15,1,1,0,0
"273278,142f36000314ecc3d",70,50-100,920,45,55,59,62,35,0,57,0,0,0,21,14,49,41
"273278,144414000d4cfd07b",4,<50,311,3,4,4,4,8,0,13,0,0,0,0,0,4,4
"273278,14492b00057c65e75",36,<50,635,28,29,29,30,23,0,43,0,14,10,19,17,3,2
"273278,1452060001ee5182a",7,<50,938,7,7,7,7,10,0,14,0,0,0,0,0,7,7
"273278,1453f9000b55d7f73",22,<50,529,16,17,18,18,17,0,23,0,0,0,14,10,8,7
"273278,145480000fc20ec7f",49,<50,424,11,19,20,20,16,0,26,0,0,0,9,3,40,16
"273278,145d150003deb8393",64,50-100,434,51,55,56,56,21,0,41,0,64,55,0,0,0,0
"273278,145eed000cb9a2c9c",35,<50,660,24,26,27,27,28,0,50,0,4,3,21,15,10,8
"273278,145f7700050baa223",14,<50,552,9,10,10,10,17,0,26,0,0,0,3,2,11,8
"273278,148bd00078d21e99",11,<50,550,10,10,11,11,14,0,24,0,0,0,0,0,11,10
"273278,14a56000af246fa1",26,<50,828,15,17,19,19,34,0,53,0,0,0,0,0,26,17
"273278,14de90000071523b",9,<50,426,9,9,9,9,11,0,13,0,0,0,0,0,9,9
"273278,14e540002e0f2f9c",13,<50,387,6,6,8,8,14,0,20,0,0,0,2,0,11,6
"273278,150490009b47ee8d",11,<50,101,3,3,3,3,2,0,3,0,0,0,0,0,11,3
"273278,1534f00034009205",5,<50,210,3,3,3,3,7,0,9,0,0,0,0,0,5,3
"273278,154ac0000acff663",10,<50,267,8,8,8,8,13,0,20,0,0,0,0,0,10,8
"273278,156a500067f9bb1f",8,<50,436,7,8,8,8,15,0,19,0,0,0,0,0,8,8
"273278,159030004634a785",7,<50,173,6,7,7,7,13,0,15,0,0,0,0,0,7,7
"273278,15b0b000f57e9123",14,<50,245,1,1,1,1,12,0,25,0,0,0,0,0,14,1
"273278,15c0d000a3457597",19,<50,728,18,18,18,18,16,0,33,0,0,0,0,0,19,18
"273278,15fa2000ba276466",7,<50,315,4,5,5,5,8,0,15,0,0,0,0,0,7,5
"273278,16041000398bc1e5",4,<50,338,3,3,3,3,3,0,11,0,0,0,0,0,4,3
"273278,1661f000d4a62a47",9,<50,400,6,7,7,7,10,0,16,0,0,0,1,1,8,6
"273278,1666f000a836c1e8",35,<50,605,20,22,24,24,26,0,43,0,0,0,6,5,29,17
"273278,1680a0004d5854bf",11,<50,525,5,5,6,6,9,0,25,0,0,0,0,0,11,5
"273278,169860009eadaf78",4,<50,321,4,4,4,4,5,0,10,0,0,0,0,0,4,4
"273278,16a1d000d0a91f9e",23,<50,535,9,13,14,14,26,0,35,0,0,0,1,0,22,13
"273278,16c7a0000490fb17",11,<50,323,8,9,9,9,10,0,21,0,1,1,5,5,5,3
"273278,18049000dca3ef84",11,<50,300,4,6,6,6,10,0,16,0,0,0,3,0,8,6
"273278,18175000facaa853",12,<50,281,7,7,7,7,9,0,17,0,0,0,1,0,11,7
"273278,183f7000a1348030",23,<50,438,15,17,19,19,29,0,41,0,0,0,0,0,23,17
"273278,184ef00092488804",8,<50,325,7,7,8,8,13,0,20,0,0,0,0,0,8,7
"273278,18b5f000bba4759b",8,<50,282,4,5,5,5,17,0,25,0,0,0,0,0,8,5
"273278,18cca00038e0869a",10,<50,301,7,8,8,8,12,0,18,0,0,0,0,0,10,8
"273278,18f78000a5909777",19,<50,308,3,5,5,5,9,0,17,0,0,0,7,2,12,3
"273278,190c50002ddba10b",10,<50,378,8,10,10,10,16,0,24,0,0,0,5,5,5,5
"273278,19b22000286fee74",8,<50,188,5,6,6,6,7,0,10,0,0,0,0,0,8,6
"273278,1a87c000453e7132",11,<50,435,11,11,11,11,15,0,17,0,0,0,1,1,10,10
"273278,1a96e0004c19aa68",8,<50,332,7,8,8,8,15,0,24,0,0,0,0,0,8,8
"273278,1ac850005b57ffc3",42,<50,496,11,19,27,27,17,0,34,0,0,0,6,2,36,17
"273278,1af390003173a249",6,<50,289,6,6,6,6,6,0,12,0,0,0,0,0,6,6
"273278,1af90001ac27161",18,<50,807,10,12,13,13,17,0,35,0,0,0,0,0,18,12
"273278,1b57a00091af9022",16,<50,448,15,16,16,16,13,0,27,0,1,1,11,11,4,4
"273278,1bc4e0003e825d40",4,<50,226,3,3,3,3,2,0,5,0,0,0,0,0,4,3
"273278,1bd2300057c989f5",10,<50,380,8,8,8,8,5,0,11,0,7,5,3,3,0,0
"273278,1bd6e00090ab82ff",20,<50,409,17,18,18,18,17,0,33,0,2,2,8,7,10,9
"273278,1bdef00063ae5e62",25,<50,481,19,20,20,20,18,0,31,0,4,0,14,14,7,6
"273278,1be12000b07a3e4b",6,<50,201,5,5,5,5,11,0,15,0,0,0,0,0,6,5
"273278,1c9d0006b583e70",22,<50,734,19,21,21,21,16,0,32,0,1,1,13,12,8,8
"273278,1ddcb000a1d7cbca",21,<50,400,10,14,15,15,14,0,28,0,0,0,0,0,21,14
