image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000213_02500_d_0000240,94,50-100,1000,36,53,61,62,9,2,20,0,41,0,85,49,9,4,0,0
0000213_02965_d_0000241,94,50-100,1000,54,68,73,78,10,1,39,0,62,0,62,40,29,25,3,3
0000213_03478_d_0000242,115,100-150,1000,60,76,86,90,14,2,45,0,73,0,70,34,40,37,5,5
0000213_03920_d_0000243,164,150-300,1000,66,101,117,128,27,2,46,0,84,0,98,43,60,52,6,6
0000213_04405_d_0000244,106,100-150,1000,53,78,88,92,14,1,39,0,60,0,62,43,38,29,6,6
0000213_04998_d_0000245,137,100-150,1000,61,88,100,111,23,2,40,0,79,0,94,55,38,28,5,5
0000213_05340_d_0000246,138,100-150,1000,65,98,108,117,19,1,47,0,99,0,95,60,40,35,3,3
0000213_05745_d_0000247,101,100-150,1000,61,78,85,91,13,2,50,0,84,0,55,36,43,39,3,3
0000215_00000_d_0000256,157,150-300,1000,48,61,76,91,30,1,43,0,70,0,132,37,24,23,1,1
0000215_00447_d_0000257,53,50-100,1000,41,46,46,49,3,0,36,0,61,0,17,11,35,34,1,1
0000215_00909_d_0000258,93,50-100,1000,64,78,83,84,6,0,40,0,56,0,54,41,37,35,2,2
0000215_01395_d_0000259,56,50-100,1000,46,51,53,54,3,0,35,0,68,0,23,20,27,25,6,6
0000215_01869_d_0000260,78,50-100,1000,45,59,64,71,12,0,40,0,68,0,50,31,24,24,4,4
0000215_02319_d_0000261,107,100-150,1000,47,61,74,83,22,1,47,0,69,0,73,29,32,30,2,2
0000215_02667_d_0000262,83,50-100,1000,58,68,70,72,4,0,53,0,89,0,48,37,35,31,0,0
0000215_02932_d_0000263,48,<50,935,33,38,40,41,3,0,32,0,46,0,18,12,27,23,3,3
0000215_03226_d_0000264,23,<50,727,21,22,22,22,0,0,9,0,19,0,12,12,10,9,1,1
0000216_00520_d_0000001,109,100-150,1000,38,56,65,69,13,1,1,0,7,0,78,32,31,24,0,0
0000220_01242_d_0000004,37,<50,612,26,29,30,30,1,0,14,0,33,0,25,19,10,8,2,2
0000223_01802_d_0000005,64,50-100,1000,37,46,49,50,4,0,21,0,55,0,41,28,23,18,0,0
0000237_00001_d_0000001,15,<50,564,7,10,11,11,1,0,2,0,4,0,13,8,2,2,0,0
0000242_00001_d_0000001,42,<50,881,27,32,32,33,1,0,18,0,31,0,28,23,13,8,1,1
0000242_00500_d_0000002,53,50-100,1000,30,36,41,41,5,0,18,0,31,0,41,27,12,9,0,0
0000242_00627_d_0000003,45,<50,967,32,36,38,38,2,0,19,0,33,0,38,29,6,6,1,1
0000242_00843_d_0000004,2,<50,63,2,2,2,2,0,0,3,0,3,0,0,0,0,0,2,2
0000242_00963_d_0000005,13,<50,398,8,8,8,8,0,0,7,0,17,0,5,2,5,4,3,2
0000242_01139_d_0000006,72,50-100,1000,35,44,49,52,8,1,18,0,33,0,65,38,7,6,0,0
0000242_01475_d_0000007,65,50-100,926,48,56,58,58,2,0,34,0,62,0,45,36,18,18,2,2
0000242_01912_d_0000008,50,50-100,792,25,29,31,31,2,0,18,0,30,0,49,28,1,1,0,0
0000242_02400_d_0000009,34,<50,833,27,30,33,33,3,0,22,0,38,0,29,25,5,5,0,0
0000242_02762_d_0000010,33,<50,984,28,32,32,33,1,0,26,0,41,0,24,23,9,9,0,0
0000242_03199_d_0000011,9,<50,194,6,7,7,7,0,0,2,0,5,0,6,4,3,3,0,0
0000242_03668_d_0000012,41,<50,1000,21,26,28,31,5,1,19,0,31,0,29,15,11,10,1,1
0000242_04116_d_0000013,8,<50,305,4,5,5,5,0,0,4,0,11,0,5,2,3,3,0,0
0000242_04600_d_0000014,29,<50,737,26,28,28,28,0,0,24,0,35,0,14,13,15,15,0,0
0000242_05059_d_0000015,37,<50,579,13,21,21,21,0,0,4,0,7,0,36,21,1,0,0,0
0000242_05570_d_0000016,32,<50,727,21,25,26,26,1,0,9,0,24,0,30,23,2,2,0,0
0000242_06010_d_0000017,41,<50,618,14,22,23,23,1,0,5,0,14,0,40,21,1,1,0,0
0000242_06452_d_0000018,12,<50,559,11,11,12,12,1,0,8,0,16,0,10,9,2,2,0,0
