image,n_gt,bucket,cache_depth,matched@100,matched@300,matched@600,matched@1000,tail_tp,tail_tp_dupsus,ndet@conf0.25,sat@conf0.25,ndet@conf0.1,sat@conf0.1,n_gt_small,matched300_small,n_gt_medium,matched300_medium,n_gt_large,matched300_large
0000194_00200_d_0000120,76,50-100,463,42,52,55,55,3,0,42,0,72,0,67,43,9,9,0,0
0000194_00399_d_0000121,143,100-150,576,75,109,115,115,6,0,60,0,110,0,137,104,6,5,0,0
0000194_00625_d_0000122,83,50-100,545,53,64,66,66,2,0,54,0,98,0,73,55,10,9,0,0
0000194_00800_d_0000123,54,50-100,311,33,37,37,37,0,0,36,0,51,0,41,26,13,11,0,0
0000194_00998_d_0000124,42,<50,262,22,29,29,29,0,0,22,0,33,0,37,25,5,4,0,0
0000194_01192_d_0000125,23,<50,208,17,19,19,19,0,0,19,0,26,0,18,15,5,4,0,0
0000196_04512_d_0000144,69,50-100,453,49,54,54,54,0,0,32,0,52,0,62,47,7,7,0,0
0000199_01269_d_0000166,16,<50,152,12,13,13,13,0,0,12,0,17,0,7,4,8,8,1,1
0000213_02500_d_0000240,94,50-100,365,50,67,67,67,0,0,39,0,67,0,85,61,9,6,0,0
0000213_02965_d_0000241,94,50-100,564,67,78,80,80,2,0,56,0,78,0,62,48,29,27,3,3
0000213_03478_d_0000242,115,100-150,710,73,96,101,101,5,0,62,0,101,0,70,51,40,40,5,5
0000213_03920_d_0000243,164,150-300,905,81,121,132,141,20,2,73,0,125,0,98,57,60,58,6,6
0000213_04405_d_0000244,106,100-150,485,73,89,92,92,3,0,48,0,80,0,62,46,38,37,6,6
0000213_04998_d_0000245,137,100-150,897,78,103,116,123,20,0,74,0,120,0,94,65,38,33,5,5
0000213_05340_d_0000246,138,100-150,846,78,109,117,120,11,0,85,0,120,0,95,69,40,37,3,3
0000213_05745_d_0000247,101,100-150,553,77,87,91,91,4,0,72,0,94,0,55,44,43,40,3,3
0000215_00000_d_0000256,157,150-300,776,72,104,119,120,16,0,45,0,75,0,132,79,24,24,1,1
0000215_00447_d_0000257,53,50-100,298,50,51,51,51,0,0,43,0,52,0,17,15,35,35,1,1
0000215_00909_d_0000258,93,50-100,310,64,81,81,81,0,0,51,0,72,0,54,43,37,36,2,2
0000215_01395_d_0000259,56,50-100,367,51,55,55,55,0,0,52,0,74,0,23,22,27,27,6,6
